YEAR,FOUR-DIGIT INDUSTRY,GROSS SALES,TAXABLE SALES,SALES TAX,USE TAX,TOTAL TAX, NUMBER 
2013,4830 WATER TRANSPORTATION,"$9,760,774","$5,151,705","$372,899","$46,631","$419,530", 19 
2013,4840 TRUCK TRANSPORTATION,"$226,657,848","$12,157,517","$835,831","$1,097,023","$1,932,854", 317 
2013,4841 GENERAL FREIGHT TRUCKING,"$1,218,841,486","$61,213,936","$4,210,322","$1,698,162","$5,908,484", 808 
2013,4842 SPECIALIZED FREIGHT TRUCKING,"$853,984,829","$29,308,254","$2,014,938","$700,546","$2,715,484", 347 
2013,4850 TRANSIT & GROUND PASSENGER TRANSPORTATION,"$42,275,336","$3,642,064","$256,799","$40,601","$297,400", 38 
2013,4851 URBAN TRANSIT SYSTEMS,"$6,645,874","$343,088","$23,587","$10,281","$33,868", 4 
2013,4852 INTERURBAN & RURAL BUS TRANSPORTATION,"$29,241,027","$601,498","$41,354","$43,277","$84,631", 4 
2013,4853 TAXI & LIMOUSINE SERVICE,"$7,802,436","$548,192","$41,003","$7,434","$48,437", 31 
2013,4854 SCHOOL & EMPLOYEE BUS TRANSPORTATION,"$160,435,645","$5,432,526","$373,484","$116,887","$490,371", 52 
2013,4855 CHARTER BUS INDUSTRY,"$25,224,088","$38,347","$2,637","$63,409","$66,046", 15 
2013,4859 OTHER TRANSIT & GROUND PASSENGER TRANSPORTATION,"$47,884,901","$906,325","$63,684","$14,584","$78,268", 29 
2013,4860 PIPELINE TRANSPORTATION,"$123,381,203","$35,904","$2,469","$574,248","$576,717", 6 
2013,4861 PIPELINE TRANSPORTATION OF CRUDE OIL,$0,$0,$0,"$272,850","$272,850", 12 
2013,4869 OTHER PIPELINE TRANSPORTATION,$0,$0,$0,"$76,992","$76,992", 8 
2013,"4871 SCENIC & SIGHTSEEING TRANSPORTATION, LAND","$103,891","$50,396","$3,465",$0,"$3,465", 4 
2013,"4872 SCENIC & SIGHTSEEING TRANSPORTATION, WATER","$1,764,780","$579,257","$41,420",$167,"$41,587", 9 
2013,4881 SUPPORT ACTIVITIES FOR AIR TRANSPORTATION,"$127,135,739","$7,639,921","$525,245","$22,233","$547,478", 55 
2013,4882 SUPPORT ACTIVITIES FOR RAIL TRANSPORTATION,"$35,069,458","$249,476","$17,150","$962,258","$979,408", 8 
2013,4883 SUPPORT ACTIVITIES FOR WATER TRANSPORTATION,"$17,460,697","$3,348,868","$230,237","$5,041","$235,278", 10 
2013,4884 SUPPORT ACTIVITIES FOR ROAD TRANSPORTATION,"$215,411,466","$103,593,971","$7,124,368","$431,498","$7,555,866", 416 
2013,4885 FREIGHT TRANSPORTATION ARRANGEMENT,"$204,777,583","$15,302,212","$1,052,025","$78,312","$1,130,337", 33 
2013,4889 OTHER SUPPORT ACTIVITIES FOR TRANSPORTATION,"$101,388,335","$7,119,622","$489,469","$145,316","$634,785", 38 
2013,4921 COURIERS,"$30,265,372","$662,481","$45,546","$4,140","$49,686", 23 
2013,4922 LOCAL MESSENGERS & LOCAL DELIVERY,"$62,546,859","$6,352,426","$437,999","$47,447","$485,446", 48 
2013,4931 WAREHOUSING & STORAGE,"$109,519,436","$7,035,705","$483,703","$281,031","$764,734", 84 
2013,"5111 NEWSPAPER, PERIODICAL, BOOK, & DIRECTORY PUBLISHERS","$694,400,488","$29,986,436","$2,061,571","$499,302","$2,560,873", 508 
2013,5112 SOFTWARE PUBLISHERS,"$1,231,398,336","$123,496,199","$8,490,366","$238,936","$8,729,302", 285 
2013,5121 MOTION PICTURE & VIDEO INDUSTRIES,"$348,650,135","$181,995,873","$12,560,835","$428,179","$12,989,014", 410 
2013,5122 SOUND RECORDING INDUSTRIES,"$7,356,120","$1,852,267","$127,345","$2,138","$129,483", 64 
2013,5151 RADIO & TELEVISION BROADCASTING,"$193,364,103","$63,735,593","$4,381,821","$367,790","$4,749,611", 108 
2013,5152 CABLE & OTHER SUBSCRIPTION PROGRAMMING,"$1,144,742,845","$979,895,905","$67,367,837","$872,168","$68,240,005", 42 
2013,5161 INTERNET PUBLISHING & BROADCASTING,"$5,033,079","$101,425","$6,974","$1,504","$8,478", 23 
2013,5170 TELECOMMUNICATIONS,"$3,120,772,681","$2,842,857,893","$195,446,476","$4,340,047","$199,786,523", 521 
2013,5171 WIRED TELECOMMUNICATIONS CARRIERS,"$142,181,308","$124,595,217","$8,565,922","$371,991","$8,937,913", 63 
2013,5172 WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),"$557,550,831","$552,470,809","$37,982,371","$349,683","$38,332,054", 174 
2013,5173 TELECOMMUNICATIONS RESELLERS,"$24,943,309","$18,932,477","$1,301,607","$7,697","$1,309,304", 11 
2013,5174 SATELLITE TELECOMMUNICATIONS,"$87,523,381","$79,162,347","$5,442,412","$65,586","$5,507,998", 13 
2013,5179 OTHER TELECOMMUNICATIONS,"$131,662,690","$106,287,907","$7,307,282","$199,007","$7,506,289", 150 
2013,5181 INTERNET SERVICE PROVIDERS & WEB SEARCH PORTALS,"$306,439,199","$1,853,196","$127,409","$178,091","$305,500", 21 
2013,"5182 DATA PROCESSING, HOSTING, & RELATED SERVICES","$2,039,397,011","$392,371,441","$26,975,596","$494,482","$27,470,078", 649 
2013,5190 OTHER INFORMATION SERVICES,"$770,573,202","$526,871,641","$36,222,426","$591,209","$36,813,635", 156 
2013,5191 OTHER INFORMATION SERVICES,"$2,348,243,294","$286,950,461","$19,739,491","$10,372,860","$30,112,351"," 1,206 "
2013,5221 DEPOSITORY CREDIT INTERMEDIATION,"$517,933,041","$91,035,967","$6,258,982","$3,000,185","$9,259,167", 497 
2013,5222 NONDEPOSITORY CREDIT INTERMEDIATION,"$357,918,464","$94,580,734","$6,502,428","$315,286","$6,817,714", 215 
2013,5223 ACTIVITIES RELATED TO CREDIT INTERMEDIATION,"$102,566,205","$7,447,542","$512,022","$89,033","$601,055", 86 
2013,5231 SECURITIES & COMMODITY CONTRACTS INTERMEDIATION & BROKERAGE,"$49,655,073","$9,051,344","$622,278","$1,680,385","$2,302,663", 100 
2013,5239 OTHER FINANCIAL INVESTMENT ACTIVITIES,"$299,052,843","$10,197,936","$777,456","$158,774","$936,230", 179 
2013,5241 INSURANCE CARRIERS,"$1,387,346,136","$4,058,813","$279,041","$3,000,088","$3,279,129", 118 
2013,"5242 AGENCIES, BROKERAGES, & OTHER INSURANCE RELATED ACTIVITIES","$704,436,484","$4,800,208","$330,018","$749,701","$1,079,719", 460 
2013,5259 OTHER INVESTMENT POOLS & FUNDS,"$29,143,304","$20,388,623","$1,401,724","$55,802","$1,457,526", 38 
2013,5310 REAL ESTATE,"$294,387,712","$87,010,589","$6,012,302","$893,210","$6,905,512", 551 
2013,5311 LESSORS OF REAL ESTATE,"$305,813,132","$49,472,669","$3,462,177","$183,171","$3,645,348", 780 
2013,5312 OFFICES OF REAL ESTATE AGENTS & BROKERS,"$168,857,284","$27,461,952","$1,894,797","$100,876","$1,995,673", 212 
2013,5313 ACTIVITIES RELATED TO REAL ESTATE,"$230,720,349","$47,189,660","$3,316,178","$161,331","$3,477,509", 442 
2013,5320 RENTAL & LEASING SERVICES,"$5,828,196","$5,460,039","$375,376",$0,"$375,376", 5 
2013,5321 AUTOMOTIVE EQUIPMENT RENTAL & LEASING,"$620,312,456","$479,622,767","$51,836,159","$1,084,907","$52,921,066", 447 
2013,5322 CONSUMER GOODS RENTAL,"$888,517,359","$461,500,956","$31,732,912","$365,612","$32,098,524", 823 
2013,5323 GENERAL RENTAL CENTERS,"$65,094,102","$34,926,801","$2,404,770","$112,087","$2,516,857", 87 
2013,5324 COMMERCIAL & INDUSTRIAL MACHINERY & EQUIPMENT RENTAL & LEASING,"$769,031,050","$434,424,235","$29,882,975","$556,950","$30,439,925", 613 
2013,5331 LESSORS OF NONFINANCIAL INTANGIBLE ASSETS (EXCEPT COPYRIGHTED WORKS),"$6,738,832","$2,271,989","$156,198","$282,559","$438,757", 13 
2013,5411 LEGAL SERVICES,"$908,910,256","$9,819,832","$675,113","$666,686","$1,341,799", 699 
2013,"5412 ACCOUNTING, TAX PREPARATION, BOOKKEEPING, & PAYROLL SERVICES","$1,218,279,984","$39,653,051","$2,726,157","$779,140","$3,505,297", 848 
2013,"5413 ARCHITECTURAL, ENGINEERING, & RELATED SERVICES","$1,161,409,662","$68,066,741","$4,679,594","$1,323,408","$6,003,002", 882 
2013,5414 SPECIALIZED DESIGN SERVICES,"$465,072,742","$91,790,327","$6,311,005","$271,576","$6,582,581"," 1,526 "
2013,5415 COMPUTER SYSTEMS DESIGN & RELATED SERVICES,"$3,280,012,890","$660,508,583","$45,410,000","$1,274,793","$46,684,793"," 1,782 "
2013,"5416 MANAGEMENT, SCIENTIFIC, & TECHNICAL CONSULTING SERVICES","$2,426,158,486","$166,525,216","$11,487,118","$1,223,188","$12,710,306"," 1,868 "
2013,5417 SCIENTIFIC RESEARCH & DEVELOPMENT SERVICES,"$409,656,298","$18,602,079","$1,278,890","$5,557,125","$6,836,015", 139 
2013,5418 ADVERTISING & RELATED SERVICES,"$2,004,306,157","$70,041,328","$4,815,327","$907,772","$5,723,099", 761 
2013,"5419 OTHER PROFESSIONAL, SCIENTIFIC, & TECHNICAL SERVICES","$1,946,228,696","$368,228,115","$25,341,046","$1,777,844","$27,118,890"," 3,945 "
2013,5510 MANAGEMENT OF COMPANIES & ENTERPRISES,"$150,507,653","$9,278,902","$637,920","$169,110","$807,030", 95 
2013,5511 MANAGEMENT OF COMPANIES & ENTERPRISES,"$1,129,164,798","$162,070,771","$11,168,067","$701,030","$11,869,097", 162 
2013,5611 OFFICE ADMINISTRATIVE SERVICES,"$218,738,306","$7,243,724","$510,719","$258,310","$769,029", 94 
2013,5612 FACILITIES SUPPORT SERVICES,"$45,426,336","$19,616,475","$1,348,630","$15,052","$1,363,682", 41 
2013,5613 EMPLOYMENT SERVICES,"$266,662,512","$1,310,560","$90,106","$118,574","$208,680", 151 
2013,5614 BUSINESS SUPPORT SERVICES,"$2,390,646,605","$322,844,663","$22,256,422","$3,151,255","$25,407,677"," 1,800 "
2013,5615 TRAVEL ARRANGEMENT & RESERVATION SERVICES,"$210,044,536","$60,149,986","$4,136,660","$451,785","$4,588,445", 138 
2013,5616 INVESTIGATION & SECURITY SERVICES,"$372,542,705","$223,933,413","$15,395,434","$1,109,501","$16,504,935", 414 
2013,5617 SERVICES TO BUILDINGS & DWELLINGS,"$1,839,792,192","$1,037,840,338","$71,352,289","$1,166,331","$72,518,620"," 7,448 "
2013,5619 OTHER SUPPORT SERVICES,"$367,774,611","$126,783,175","$8,716,420","$406,142","$9,122,562", 342 
2013,5620 WASTE MANAGEMENT & REMEDIATION SERVICES,"$222,260,628","$1,658,521","$114,024","$137,435","$251,459", 113 
2013,5621 WASTE COLLECTION,"$501,370,244","$2,234,464","$153,615","$653,227","$806,842", 201 
2013,5622 WASTE TREATMENT & DISPOSAL,"$39,047,669","$904,269","$62,169","$20,891","$83,060", 22 
2013,5629 REMEDIATION & OTHER WASTE MANAGEMENT SERVICES,"$101,894,257","$9,055,461","$622,562","$103,074","$725,636", 111 
2013,6110 EDUCATIONAL SERVICES,"$182,515,405","$5,797,268","$398,569","$168,201","$566,770", 195 
2013,6111 ELEMENTARY & SECONDARY SCHOOLS,"$81,219,195","$15,046,074","$1,034,416","$32,999","$1,067,415", 368 
2013,6112 JUNIOR COLLEGES,"$6,809,723","$3,373,280","$231,907",$0,"$231,907", 7 
2013,"6113 COLLEGES, UNIVERSITIES, & PROFESSIONAL SCHOOLS","$1,017,361,177","$52,364,311","$3,607,433","$101,707","$3,709,140", 102 
2013,6114 BUSINESS SCHOOLS & COMPUTER & MANAGEMENT TRAINING,"$35,364,351","$7,639,425","$525,208","$13,413","$538,621", 60 
2013,6115 TECHNICAL & TRADE SCHOOLS,"$44,299,718","$3,799,227","$264,222","$64,019","$328,241", 53 
2013,6116 OTHER SCHOOLS & INSTRUCTION,"$168,563,722","$13,709,321","$943,188","$86,292","$1,029,480", 471 
2013,6117 EDUCATIONAL SUPPORT SERVICES,"$26,300,140","$912,496","$62,734","$89,935","$152,669", 74 
2013,6211 OFFICES OF PHYSICIANS,"$3,558,157,097","$14,553,294","$1,000,557","$2,037,522","$3,038,079", 636 
2013,6212 OFFICES OF DENTISTS,"$931,073,261","$3,693,645","$253,951","$401,189","$655,140"," 1,014 "
2013,6213 OFFICES OF OTHER HEALTH PRACTITIONERS,"$812,127,551","$52,295,714","$3,595,351","$344,812","$3,940,163"," 2,743 "
2013,6214 OUTPATIENT CARE CENTERS,"$1,292,406,878","$14,604,920","$1,004,081","$2,465,294","$3,469,375", 421 
2013,6215 MEDICAL & DIAGNOSTIC LABORATORIES,"$445,328,840","$5,222,425","$359,044","$3,562,553","$3,921,597", 77 
2013,6216 HOME HEALTH CARE SERVICES,"$455,022,864","$2,293,457","$158,373","$100,136","$258,509", 143 
2013,6219 OTHER AMBULATORY HEALTH CARE SERVICES,"$210,985,740","$3,526,505","$242,448","$850,667","$1,093,115", 40 
2013,6220 HOSPITALS,"$985,114,067","$36,547,969","$2,512,670","$230,764","$2,743,434", 62 
2013,6221 GENERAL MEDICAL & SURGICAL HOSPITALS,"$3,884,324,077","$42,600,393","$2,928,786","$193,792","$3,122,578", 86 
2013,6230 NURSING & RESIDENTIAL CARE FACILITIES,"$299,990,431","$3,979,314","$273,574","$82,379","$355,953", 157 
2013,6231 NURSING CARE FACILITIES,"$300,936,190","$5,556,790","$385,305","$57,513","$442,818", 155 
2013,"6232 RESIDENTIAL MENTAL RETARDATION, MENTAL HEALTH & SUBSTANCE ABUSE FACILITIES","$51,341,438","$1,599,182","$109,946","$22,315","$132,261", 30 
2013,6233 COMMUNITY CARE FACILITIES FOR THE ELDERLY,"$123,351,387","$2,462,257","$169,286","$15,864","$185,150", 91 
2013,6239 OTHER RESIDENTIAL CARE FACILITIES,"$75,561,131","$634,640","$43,631","$12,603","$56,234", 49 
2013,6241 INDIVIDUAL & FAMILY SERVICES,"$49,726,292","$3,692,420","$254,895","$68,104","$322,999", 148 
2013,"6242 COMMUNITY FOOD & HOUSING, & EMERGENCY & OTHER RELIEF SERVICES","$13,289,934","$798,461","$54,896",$399,"$55,295", 13 
2013,6243 VOCATIONAL REHABILITATION SERVICES,"$89,862,418","$11,861,928","$815,510","$9,145","$824,655", 89 
2013,6244 CHILD DAY CARE SERVICES,"$122,512,170","$682,935","$46,952","$56,656","$103,608", 199 
2013,"7110 PERFORMING ARTS, SPECTATOR SPORTS, & RELATED INDUSTRIES","$16,692,665","$6,691,135","$470,454","$9,333","$479,787", 104 
2013,7111 PERFORMING ARTS COMPANIES,"$41,877,154","$35,286,396","$2,575,322","$22,806","$2,598,128", 191 
2013,7112 SPECTATOR SPORTS,"$277,675,429","$256,754,559","$17,693,262","$339,024","$18,032,286", 137 
2013,"7113 PROMOTERS OF PERFORMING ARTS, SPORTS, & SIMILAR EVENTS","$79,465,638","$62,888,656","$4,360,157","$54,171","$4,414,328", 130 
2013,"7114 AGENTS & MANAGERS FOR ARTISTS, ATHLETES, ENTERTAINERS, & OTHER PUBLIC FIGURES","$10,744,722","$2,615,422","$197,696","$1,080","$198,776", 29 
2013,"7115 INDEPENDENT ARTISTS, WRITERS, & PERFORMERS","$47,021,274","$11,539,419","$793,795","$22,122","$815,917"," 1,931 "
2013,"7121 MUSEUMS, HISTORICAL SITES, & SIMILAR INSTITUTIONS","$28,944,222","$21,185,062","$1,467,092","$9,146","$1,476,238", 175 
2013,7131 AMUSEMENT PARKS & ARCADES,"$67,252,219","$59,369,648","$4,097,961","$121,049","$4,219,010", 47 
2013,7132 GAMBLING INDUSTRIES,"$633,593,095","$589,542,897","$38,749,115","$385,800","$39,134,915", 19 
2013,7139 OTHER AMUSEMENT & RECREATION INDUSTRIES,"$1,232,626,938","$952,319,107","$67,438,778","$1,313,147","$68,751,925"," 2,320 "
2013,7211 TRAVELER ACCOMMODATION,"$2,058,524,216","$1,869,102,701","$130,414,662","$1,528,103","$131,942,765"," 2,113 "
2013,7212 RV (RECREATIONAL VEHICLE) PARKS & RECREATIONAL CAMPS,"$61,147,710","$36,384,609","$2,546,616","$128,388","$2,675,004", 364 
2013,7213 ROOMING & BOARDING HOUSES,"$5,512,055","$2,864,176","$196,916","$1,009","$197,925", 59 
2013,7220 FOOD SERVICES & DRINKING PLACES,"$5,233,565","$4,940,875","$352,716","$2,500","$355,216", 16 
2013,7221 FULL-SERVICE RESTAURANTS,"$4,332,086,197","$4,151,752,770","$304,184,529","$5,859,112","$310,043,641"," 4,887 "
2013,7222 LIMITED-SERVICE EATING PLACES,"$2,743,637,454","$2,627,743,039","$181,508,178","$1,035,571","$182,543,749"," 3,934 "
2013,7223 SPECIAL FOOD SERVICES,"$635,351,694","$377,180,162","$27,291,135","$241,432","$27,532,567"," 1,082 "
2013,7224 DRINKING PLACES (ALCOHOLIC BEVERAGES),"$698,140,723","$671,248,892","$55,469,722","$307,499","$55,777,221"," 1,459 "
2013,8110 REPAIR & MAINTENANCE,"$6,322,697","$2,141,415","$147,223","$263,258","$410,481", 6 
2013,8111 AUTOMOTIVE REPAIR & MAINTENANCE,"$2,234,034,727","$1,001,831,427","$68,919,413","$1,258,844","$70,178,257"," 5,155 "
2013,8112 ELECTRONIC & PRECISION EQUIPMENT REPAIR & MAINTENANCE,"$173,540,019","$47,523,920","$3,267,253","$734,787","$4,002,040", 615 
2013,8113 COMMERCIAL & INDUSTRIAL MACHINERY & EQUIPMENT (EXCEPT AUTOMOTIVE & ELECTRONIC) REPAIR & MAINTENANCE,"$545,424,975","$144,009,859","$9,900,696","$720,306","$10,621,002", 688 
2013,8114 PERSONAL & HOUSEHOLD GOODS REPAIR & MAINTENANCE,"$479,766,495","$158,055,093","$10,866,937","$597,482","$11,464,419"," 2,514 "
2013,8121 PERSONAL CARE SERVICES,"$643,207,250","$195,579,925","$13,447,115","$862,665","$14,309,780"," 4,620 "
2013,8122 DEATH CARE SERVICES,"$126,943,996","$8,450,454","$580,977","$25,918","$606,895", 234 
2013,8123 DRYCLEANING & LAUNDRY SERVICES,"$339,510,818","$252,631,965","$17,368,468","$311,999","$17,680,467", 534 
2013,8129 OTHER PERSONAL SERVICES,"$820,850,242","$432,067,428","$29,708,015","$1,808,657","$31,516,672"," 3,297 "
2013,"8130 RELIGIOUS, GRANTMAKING, CIVIC, PROFESSIONAL, & SIMILAR ORGANIZATIONS","$27,858,890","$4,657,546","$337,051","$37,975","$375,026", 194 
2013,8131 RELIGIOUS ORGANIZATIONS,"$46,093,995","$9,262,754","$637,023","$12,801","$649,824", 336 
2013,8132 GRANTMAKING & GIVING SERVICES,"$51,157,958","$4,911,265","$340,781","$147,234","$488,015", 94 
2013,8133 SOCIAL ADVOCACY ORGANIZATIONS,"$75,756,270","$6,072,983","$419,831","$18,153","$437,984", 114 
2013,8134 CIVIC & SOCIAL ORGANIZATIONS,"$207,953,459","$128,271,611","$10,452,570","$132,183","$10,584,753"," 1,017 "
2013,"8139 BUSINESS, PROFESSIONAL, LABOR, POLITICAL, & SIMILAR ORGANIZATIONS","$226,067,663","$27,592,335","$1,954,036","$265,477","$2,219,513", 397 
2013,8141 PRIVATE HOUSEHOLDS,"$3,029,147","$914,298","$62,858","$9,835","$72,693", 63 
2013,"9210 EXECUTIVE, LEGISLATIVE, & OTHER GENERAL GOVERNMENT SUPPORT","$1,437,647","$345,483","$29,461","$2,154","$31,615", 9 
2013,"9211 EXECUTIVE, LEGISLATIVE, & OTHER GENERAL GOVERNMENT SUPPORT","$1,566,720,807","$385,513,733","$26,967,800","$28,571,011","$55,538,811", 729 
2013,"9221 JUSTICE, PUBLIC ORDER, & SAFETY ACTIVITIES","$4,643,398","$3,000,650","$207,464","$2,098","$209,562", 16 
2013,9231 ADMINISTRATION OF HUMAN RESOURCE PROGRAMS,"$11,224,823","$1,434,083","$98,593","$13,041","$111,634", 17 
2013,9241 ADMINISTRATION OF ENVIRONMENTAL QUALITY PROGRAMS,"$78,272,222","$53,340,241","$3,667,142","$15,008","$3,682,150", 55 
2013,"9251 ADMINISTRATION OF HOUSING PROGRAMS, URBAN PLANNING, & COMMUNITY DEVELOPMENT","$293,951","$129,226","$8,884","$46,531","$55,415", 8 
2013,9261 ADMINISTRATION OF ECONOMIC PROGRAMS,"$102,881,147","$47,053,150","$3,234,905","$330,290","$3,565,195", 19 
2013,9999 UNDESIGNATED/SUPPRESSED,"$21,617,425","$8,370,234","$575,898","$52,070","$627,968", 58 
2013,Total,"$333,549,791,349","$71,853,922,344","$5,034,507,292","$440,900,448","$5,475,407,740"," 159,267 "
