YEAR,FOUR-DIGIT INDUSTRY,GROSS SALES,TAXABLE SALES,SALES TAX,USE TAX,TOTAL TAX, NUMBER 
2010,4480 CLOTHING & CLOTHING ACCESSORIES STORES,"$769,004,736 ","$137,635,013 ","$9,462,465 ","$266,416 ","$9,728,881 ",581
2010,4481 CLOTHING STORES,"$1,715,926,341 ","$455,542,769 ","$31,326,000 ","$969,282 ","$32,295,282 ","1,752"
2010,4482 SHOE STORES,"$310,418,819 ","$12,678,115 ","$871,620 ","$143,474 ","$1,015,094 ",350
2010,"4483 JEWELRY, LUGGAGE, & LEATHER GOODS STORES","$380,803,279 ","$300,037,965 ","$20,627,612 ","$224,970 ","$20,852,582 ","1,219"
2010,"4511 SPORTING GOODS, HOBBY, & MUSICAL INSTRUMENT STORES","$2,010,578,249 ","$1,021,276,193 ","$70,256,834 ","$983,067 ","$71,239,901 ","3,162"
2010,"4512 BOOK, PERIODICAL, & MUSIC STORES","$501,607,339 ","$261,196,889 ","$17,957,302 ","$111,841 ","$18,069,143 ","1,222"
2010,4520 GENERAL MERCHANDISE STORES,"$9,130,152,427 ","$4,547,800,944 ","$314,296,433 ","$14,669,375 ","$328,965,808 ",452
2010,4521 DEPARTMENT STORES,"$628,797,421 ","$285,183,095 ","$19,606,333 ","$329,034 ","$19,935,367 ",106
2010,4529 OTHER GENERAL MERCHANDISE STORES,"$1,228,676,819 ","$587,349,018 ","$40,572,414 ","$226,056 ","$40,798,470 ",584
2010,4530 MISCELLANEOUS STORE RETAILERS,"$755,350 ","$659,555 ","$45,344 ",$0 ,"$45,344 ",5
2010,4531 FLORISTS,"$143,735,567 ","$108,776,341 ","$7,478,372 ","$34,619 ","$7,512,991 ",873
2010,"4532 OFFICE SUPPLIES, STATIONERY, & GIFT STORES","$890,493,892 ","$583,121,729 ","$40,099,907 ","$893,633 ","$40,993,540 ","2,179"
2010,4533 USED MERCHANDISE STORES,"$262,531,157 ","$138,379,473 ","$9,520,382 ","$133,488 ","$9,653,870 ","2,369"
2010,4539 OTHER MISCELLANEOUS STORE RETAILERS,"$2,524,210,845 ","$744,793,577 ","$51,112,829 ","$1,090,255 ","$52,203,084 ","9,184"
2010,4540 NONSTORE RETAILERS,"$34,144,675 ","$15,956,184 ","$1,098,439 ","$10,570 ","$1,109,009 ","1,398"
2010,4541 ELECTRONIC SHOPPING & MAIL-ORDER HOUSES,"$1,793,570,163 ","$864,594,096 ","$59,442,576 ","$508,882 ","$59,951,458 ","1,445"
2010,4542 VENDING MACHINE OPERATORS,"$151,870,827 ","$121,186,329 ","$8,331,587 ","$279,572 ","$8,611,159 ","1,069"
2010,4543 DIRECT SELLING ESTABLISHMENTS,"$2,205,813,672 ","$434,965,054 ","$29,909,136 ","$646,746 ","$30,555,882 ","2,963"
2010,4810 AIR TRANSPORTATION,"$144,511,106 ","$77,471,520 ","$5,342,503 ","$4,336,944 ","$9,679,447 ",107
2010,4812 NONSCHEDULED AIR TRANSPORTATION,"$5,093,012 ","$2,602,323 ","$178,908 ","$6,585 ","$185,493 ",12
2010,4821 RAIL TRANSPORTATION,"$63,763,776 ","$6,629,980 ","$456,613 ","$3,502,595 ","$3,959,208 ",20
2010,4830 WATER TRANSPORTATION,"$11,280,752 ","$4,714,120 ","$341,962 ","$54,327 ","$396,289 ",19
2010,4840 TRUCK TRANSPORTATION,"$215,108,890 ","$11,217,118 ","$771,166 ","$884,218 ","$1,655,384 ",411
2010,4841 GENERAL FREIGHT TRUCKING,"$1,033,836,523 ","$48,635,528 ","$3,353,288 ","$1,154,220 ","$4,507,508 ",835
2010,4842 SPECIALIZED FREIGHT TRUCKING,"$734,716,553 ","$19,925,585 ","$1,369,882 ","$630,691 ","$2,000,573 ",395
2010,4850 TRANSIT & GROUND PASSENGER TRANSPORTATION,"$48,704,146 ","$2,814,668 ","$204,474 ","$23,716 ","$228,190 ",41
2010,4851 URBAN TRANSIT SYSTEMS,"$9,164,094 ","$121,010 ","$8,320 ","$6,717 ","$15,037 ",4
2010,4852 INTERURBAN & RURAL BUS TRANSPORTATION,"$21,423,632 ","$586,475 ","$40,320 ","$29,610 ","$69,930 ",4
2010,4853 TAXI & LIMOUSINE SERVICE,"$12,427,782 ","$668,018 ","$48,665 ","$14,240 ","$62,905 ",30
2010,4854 SCHOOL & EMPLOYEE BUS TRANSPORTATION,"$176,587,153 ","$3,727,025 ","$256,227 ","$114,872 ","$371,099 ",55
2010,4855 CHARTER BUS INDUSTRY,"$18,163,151 ","$33,638 ","$2,315 ","$52,826 ","$55,141 ",14
2010,4859 OTHER TRANSIT & GROUND PASSENGER TRANSPORTATION,"$43,245,593 ","$3,035,462 ","$208,890 ","$24,016 ","$232,906 ",27
2010,4860 PIPELINE TRANSPORTATION,"$39,060,297 ","$147,001 ","$10,108 ","$846,775 ","$856,883 ",14
2010,4861 PIPELINE TRANSPORTATION OF CRUDE OIL,$0 ,$0 ,$0 ,"$95,285 ","$95,285 ",12
2010,"4872 SCENIC & SIGHTSEEING TRANSPORTATION, WATER","$1,615,494 ","$890,483 ","$65,024 ",$519 ,"$65,543 ",8
2010,4881 SUPPORT ACTIVITIES FOR AIR TRANSPORTATION,"$96,937,844 ","$5,546,307 ","$381,315 ","$48,391 ","$429,706 ",58
2010,4882 SUPPORT ACTIVITIES FOR RAIL TRANSPORTATION,"$13,810,684 ","$623,275 ","$42,846 ","$553,381 ","$596,227 ",6
2010,4883 SUPPORT ACTIVITIES FOR WATER TRANSPORTATION,"$17,237,421 ","$4,270,518 ","$293,597 ","$4,632 ","$298,229 ",8
2010,4884 SUPPORT ACTIVITIES FOR ROAD TRANSPORTATION,"$180,770,646 ","$84,971,279 ","$5,842,217 ","$88,861 ","$5,931,078 ",443
2010,4885 FREIGHT TRANSPORTATION ARRANGEMENT,"$148,233,712 ","$23,332,356 ","$1,604,100 ","$126,701 ","$1,730,801 ",30
2010,4889 OTHER SUPPORT ACTIVITIES FOR TRANSPORTATION,"$82,134,388 ","$6,160,574 ","$423,539 ","$141,151 ","$564,690 ",41
2010,4921 COURIERS,"$2,842,225 ","$319,156 ","$21,941 ","$1,544 ","$23,485 ",14
2010,4922 LOCAL MESSENGERS & LOCAL DELIVERY,"$82,473,777 ","$9,024,177 ","$631,773 ","$19,018 ","$650,791 ",42
2010,4931 WAREHOUSING & STORAGE,"$93,070,627 ","$5,376,430 ","$369,617 ","$123,718 ","$493,335 ",77
2010,"5111 NEWSPAPER, PERIODICAL, BOOK, & DIRECTORY PUBLISHERS","$747,455,076 ","$32,887,073 ","$2,261,001 ","$477,676 ","$2,738,677 ",528
2010,5112 SOFTWARE PUBLISHERS,"$487,951,161 ","$104,135,125 ","$7,159,287 ","$215,776 ","$7,375,063 ",253
2010,5121 MOTION PICTURE & VIDEO INDUSTRIES,"$252,154,581 ","$158,180,664 ","$10,896,242 ","$202,575 ","$11,098,817 ",375
2010,5122 SOUND RECORDING INDUSTRIES,"$9,659,019 ","$1,977,508 ","$135,956 ","$3,494 ","$139,450 ",51
2010,5151 RADIO & TELEVISION BROADCASTING,"$152,564,488 ","$35,234,750 ","$2,423,643 ","$544,916 ","$2,968,559 ",105
2010,5152 CABLE & OTHER SUBSCRIPTION PROGRAMMING,"$639,915,667 ","$503,229,111 ","$34,596,997 ","$234,584 ","$34,831,581 ",52
2010,5161 INTERNET PUBLISHING & BROADCASTING,"$30,242,349 ","$697,571 ","$47,960 ","$39,224 ","$87,184 ",46
2010,5170 TELECOMMUNICATIONS,"$4,486,382,474 ","$3,432,603,554 ","$235,991,494 ","$2,757,794 ","$238,749,288 ",724
2010,5171 WIRED TELECOMMUNICATIONS CARRIERS,"$46,439,543 ","$33,178,772 ","$2,281,040 ","$23,401 ","$2,304,441 ",38
2010,5172 WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),"$231,365,506 ","$187,954,567 ","$12,921,876 ","$54,167 ","$12,976,043 ",51
2010,5173 TELECOMMUNICATIONS RESELLERS,"$47,779,460 ","$32,535,750 ","$2,236,831 ","$7,389 ","$2,244,220 ",36
2010,5174 SATELLITE TELECOMMUNICATIONS,"$319,045,266 ","$317,377,583 ","$21,819,709 ","$96,585 ","$21,916,294 ",9
2010,5179 OTHER TELECOMMUNICATIONS,"$100,258,540 ","$37,873,507 ","$2,603,810 ","$92,709 ","$2,696,519 ",34
2010,5181 INTERNET SERVICE PROVIDERS & WEB SEARCH PORTALS,"$63,514,583 ","$6,751,468 ","$464,161 ","$54,066 ","$518,227 ",35
2010,"5182 DATA PROCESSING, HOSTING, & RELATED SERVICES","$1,901,342,045 ","$388,862,427 ","$26,734,335 ","$416,471 ","$27,150,806 ",695
2010,5190 OTHER INFORMATION SERVICES,"$927,841,125 ","$605,682,976 ","$41,640,705 ","$332,125 ","$41,972,830 ",202
2010,5191 OTHER INFORMATION SERVICES,"$1,875,619,347 ","$236,548,867 ","$16,271,238 ","$9,125,148 ","$25,396,386 ","1,322"
2010,5221 DEPOSITORY CREDIT INTERMEDIATION,"$409,713,755 ","$15,755,761 ","$1,105,454 ","$2,926,111 ","$4,031,565 ",531
2010,5222 NONDEPOSITORY CREDIT INTERMEDIATION,"$349,182,278 ","$128,307,082 ","$8,836,747 ","$193,515 ","$9,030,262 ",200
2010,5223 ACTIVITIES RELATED TO CREDIT INTERMEDIATION,"$60,558,519 ","$3,148,838 ","$216,490 ","$26,678 ","$243,168 ",80
2010,5231 SECURITIES & COMMODITY CONTRACTS INTERMEDIATION & BROKERAGE,"$57,154,810 ","$8,159,902 ","$565,546 ","$3,535,022 ","$4,100,568 ",103
2010,5239 OTHER FINANCIAL INVESTMENT ACTIVITIES,"$150,412,839 ","$7,407,570 ","$523,913 ","$110,935 ","$634,848 ",146
2010,5241 INSURANCE CARRIERS,"$1,259,238,661 ","$5,069,610 ","$348,534 ","$2,410,283 ","$2,758,817 ",113
2010,"5242 AGENCIES, BROKERAGES, & OTHER INSURANCE RELATED ACTIVITIES","$839,147,712 ","$6,239,644 ","$428,981 ","$550,171 ","$979,152 ",434
2010,5259 OTHER INVESTMENT POOLS & FUNDS,"$29,557,638 ","$22,355,713 ","$1,575,437 ","$14,135 ","$1,589,572 ",44
2010,5310 REAL ESTATE,"$336,142,473 ","$84,555,129 ","$5,840,600 ","$713,701 ","$6,554,301 ",687
2010,5311 LESSORS OF REAL ESTATE,"$195,666,281 ","$29,272,571 ","$2,032,740 ","$74,600 ","$2,107,340 ",585
2010,5312 OFFICES OF REAL ESTATE AGENTS & BROKERS,"$128,683,329 ","$22,383,996 ","$1,545,062 ","$97,512 ","$1,642,574 ",192
2010,5313 ACTIVITIES RELATED TO REAL ESTATE,"$156,896,323 ","$29,667,026 ","$2,108,044 ","$177,225 ","$2,285,269 ",384
2010,5320 RENTAL & LEASING SERVICES,"$6,228,956 ","$5,601,672 ","$385,116 ","$34,509 ","$419,625 ",6
2010,5321 AUTOMOTIVE EQUIPMENT RENTAL & LEASING,"$481,276,409 ","$402,374,125 ","$40,887,320 ","$2,282,883 ","$43,170,203 ",360
2010,5322 CONSUMER GOODS RENTAL,"$1,361,261,186 ","$549,309,483 ","$37,784,275 ","$512,926 ","$38,297,201 ","1,002"
2010,5323 GENERAL RENTAL CENTERS,"$56,131,329 ","$32,015,992 ","$2,204,887 ","$6,491 ","$2,211,378 ",89
2010,5324 COMMERCIAL & INDUSTRIAL MACHINERY & EQUIPMENT RENTAL & LEASING,"$515,187,070 ","$287,053,328 ","$19,735,744 ","$327,448 ","$20,063,192 ",557
2010,5331 LESSORS OF NONFINANCIAL INTANGIBLE ASSETS (EXCEPT COPYRIGHTED WORKS),"$7,452,448 ","$1,931,013 ","$132,756 ","$283,858 ","$416,614 ",14
2010,5411 LEGAL SERVICES,"$927,036,873 ","$6,382,011 ","$438,764 ","$614,253 ","$1,053,017 ",641
2010,"5412 ACCOUNTING, TAX PREPARATION, BOOKKEEPING, & PAYROLL SERVICES","$841,290,592 ","$27,385,347 ","$1,882,753 ","$683,894 ","$2,566,647 ",798
2010,"5413 ARCHITECTURAL, ENGINEERING, & RELATED SERVICES","$948,718,215 ","$52,830,583 ","$3,632,104 ","$909,860 ","$4,541,964 ",819
2010,5414 SPECIALIZED DESIGN SERVICES,"$485,021,351 ","$84,143,238 ","$5,784,911 ","$251,673 ","$6,036,584 ","1,650"
2010,5415 COMPUTER SYSTEMS DESIGN & RELATED SERVICES,"$2,531,736,659 ","$467,394,850 ","$32,133,427 ","$1,685,539 ","$33,818,966 ","1,659"
2010,"5416 MANAGEMENT, SCIENTIFIC, & TECHNICAL CONSULTING SERVICES","$2,367,463,568 ","$177,239,415 ","$12,194,342 ","$1,078,273 ","$13,272,615 ","1,903"
2010,5417 SCIENTIFIC RESEARCH & DEVELOPMENT SERVICES,"$613,646,428 ","$15,490,225 ","$1,064,948 ","$3,962,429 ","$5,027,377 ",131
2010,5418 ADVERTISING & RELATED SERVICES,"$1,353,890,094 ","$61,018,240 ","$4,195,018 ","$887,708 ","$5,082,726 ",781
2010,"5419 OTHER PROFESSIONAL, SCIENTIFIC, & TECHNICAL SERVICES","$1,530,122,528 ","$339,833,315 ","$23,396,897 ","$2,288,321 ","$25,685,218 ","3,734"
2010,5510 MANAGEMENT OF COMPANIES & ENTERPRISES,"$165,951,151 ","$10,177,782 ","$699,729 ","$206,145 ","$905,874 ",98
2010,5511 MANAGEMENT OF COMPANIES & ENTERPRISES,"$535,896,123 ","$140,233,763 ","$9,671,282 ","$534,076 ","$10,205,358 ",133
2010,5611 OFFICE ADMINISTRATIVE SERVICES,"$74,858,186 ","$5,356,604 ","$376,704 ","$264,917 ","$641,621 ",100
2010,5612 FACILITIES SUPPORT SERVICES,"$36,296,387 ","$17,946,227 ","$1,233,801 ","$7,402 ","$1,241,203 ",36
2010,5613 EMPLOYMENT SERVICES,"$331,914,156 ","$1,426,207 ","$98,055 ","$43,992 ","$142,047 ",146
2010,5614 BUSINESS SUPPORT SERVICES,"$2,003,994,072 ","$281,326,057 ","$19,375,326 ","$3,365,389 ","$22,740,715 ","2,034"
2010,5615 TRAVEL ARRANGEMENT & RESERVATION SERVICES,"$125,371,955 ","$36,119,645 ","$2,483,965 ","$338,415 ","$2,822,380 ",138
2010,5616 INVESTIGATION & SECURITY SERVICES,"$324,047,528 ","$205,962,807 ","$14,159,965 ","$642,365 ","$14,802,330 ",416
2010,5617 SERVICES TO BUILDINGS & DWELLINGS,"$1,491,014,362 ","$916,801,300 ","$63,030,971 ","$829,020 ","$63,859,991 ","7,279"
2010,5619 OTHER SUPPORT SERVICES,"$281,093,486 ","$76,009,027 ","$5,225,986 ","$256,847 ","$5,482,833 ",334
2010,5620 WASTE MANAGEMENT & REMEDIATION SERVICES,"$252,393,443 ","$2,425,177 ","$166,727 ","$114,450 ","$281,177 ",137
2010,5621 WASTE COLLECTION,"$451,149,742 ","$2,081,523 ","$143,109 ","$438,360 ","$581,469 ",196
2010,5622 WASTE TREATMENT & DISPOSAL,"$37,002,275 ","$278,964 ","$19,176 ","$52,457 ","$71,633 ",19
2010,5629 REMEDIATION & OTHER WASTE MANAGEMENT SERVICES,"$91,692,592 ","$3,617,018 ","$248,671 ","$82,369 ","$331,040 ",93
2010,6110 EDUCATIONAL SERVICES,"$111,963,275 ","$6,371,500 ","$438,201 ","$222,300 ","$660,501 ",259
2010,6111 ELEMENTARY & SECONDARY SCHOOLS,"$55,496,371 ","$12,723,353 ","$874,721 ","$66,381 ","$941,102 ",352
2010,6112 JUNIOR COLLEGES,"$7,598,291 ","$2,946,170 ","$202,550 ",$248 ,"$202,798 ",7
2010,"6113 COLLEGES, UNIVERSITIES, & PROFESSIONAL SCHOOLS","$887,327,301 ","$46,384,299 ","$3,192,166 ","$91,360 ","$3,283,526 ",105
2010,6114 BUSINESS SCHOOLS & COMPUTER & MANAGEMENT TRAINING,"$17,871,096 ","$3,781,351 ","$259,968 ","$12,057 ","$272,025 ",49
2010,6115 TECHNICAL & TRADE SCHOOLS,"$53,658,948 ","$6,594,198 ","$453,351 ","$53,546 ","$506,897 ",54
2010,6116 OTHER SCHOOLS & INSTRUCTION,"$128,133,572 ","$8,819,168 ","$606,842 ","$41,849 ","$648,691 ",384
2010,6117 EDUCATIONAL SUPPORT SERVICES,"$17,805,879 ","$2,058,013 ","$141,486 ","$9,154 ","$150,640 ",52
2010,6211 OFFICES OF PHYSICIANS,"$2,996,776,702 ","$12,916,716 ","$888,017 ","$1,454,303 ","$2,342,320 ",570
2010,6212 OFFICES OF DENTISTS,"$834,660,472 ","$3,201,781 ","$220,116 ","$331,196 ","$551,312 ",919
2010,6213 OFFICES OF OTHER HEALTH PRACTITIONERS,"$688,692,848 ","$37,408,427 ","$2,571,860 ","$210,195 ","$2,782,055 ","2,355"
2010,6214 OUTPATIENT CARE CENTERS,"$1,084,715,215 ","$12,860,971 ","$884,210 ","$1,700,184 ","$2,584,394 ",466
2010,6215 MEDICAL & DIAGNOSTIC LABORATORIES,"$249,233,702 ","$4,695,108 ","$322,792 ","$2,113,708 ","$2,436,500 ",76
2010,6216 HOME HEALTH CARE SERVICES,"$327,509,185 ","$2,777,803 ","$191,288 ","$61,492 ","$252,780 ",119
2010,6219 OTHER AMBULATORY HEALTH CARE SERVICES,"$131,396,600 ","$611,253 ","$42,023 ","$80,716 ","$122,739 ",37
2010,6220 HOSPITALS,"$1,022,747,929 ","$33,234,123 ","$2,284,846 ","$155,801 ","$2,440,647 ",60
2010,6221 GENERAL MEDICAL & SURGICAL HOSPITALS,"$3,569,552,885 ","$37,847,841 ","$2,602,043 ","$81,559 ","$2,683,602 ",77
2010,6230 NURSING & RESIDENTIAL CARE FACILITIES,"$91,091,794 ","$3,716,833 ","$255,533 ","$70,536 ","$326,069 ",165
2010,6231 NURSING CARE FACILITIES,"$47,297,506 ","$2,677,069 ","$184,045 ","$58,008 ","$242,053 ",128
2010,"6232 RESIDENTIAL MENTAL RETARDATION, MENTAL HEALTH & SUBSTANCE ABUSE FACILITIES","$139,965,002 ","$1,438,448 ","$98,894 ","$8,605 ","$107,499 ",23
2010,6233 COMMUNITY CARE FACILITIES FOR THE ELDERLY,"$20,964,151 ","$615,721 ","$42,331 ","$11,731 ","$54,062 ",34
2010,6239 OTHER RESIDENTIAL CARE FACILITIES,"$60,735,155 ","$591,957 ","$40,695 ","$8,063 ","$48,758 ",49
2010,6241 INDIVIDUAL & FAMILY SERVICES,"$33,841,244 ","$2,381,663 ","$163,928 ","$68,954 ","$232,882 ",134
2010,"6242 COMMUNITY FOOD & HOUSING, & EMERGENCY & OTHER RELIEF SERVICES","$1,230,187 ","$435,324 ","$29,926 ",$207 ,"$30,133 ",11
2010,6243 VOCATIONAL REHABILITATION SERVICES,"$85,039,002 ","$9,837,896 ","$676,348 ","$9,019 ","$685,367 ",92
2010,6244 CHILD DAY CARE SERVICES,"$84,715,706 ","$550,142 ","$37,820 ","$38,284 ","$76,104 ",135
2010,"7110 PERFORMING ARTS, SPECTATOR SPORTS, & RELATED INDUSTRIES","$15,165,076 ","$7,122,996 ","$502,459 ","$16,953 ","$519,412 ",118
2010,7111 PERFORMING ARTS COMPANIES,"$28,128,386 ","$20,532,456 ","$1,525,725 ","$34,412 ","$1,560,137 ",134
2010,7112 SPECTATOR SPORTS,"$270,714,979 ","$233,937,953 ","$16,110,300 ","$1,687,333 ","$17,797,633 ",117
2010,"7113 PROMOTERS OF PERFORMING ARTS, SPORTS, & SIMILAR EVENTS","$52,559,288 ","$41,186,995 ","$2,850,882 ","$138,044 ","$2,988,926 ",95
2010,"7114 AGENTS & MANAGERS FOR ARTISTS, ATHLETES, ENTERTAINERS, & OTHER PUBLIC FIGURES","$9,441,794 ","$2,232,451 ","$165,751 ",$639 ,"$166,390 ",30
2010,"7115 INDEPENDENT ARTISTS, WRITERS, & PERFORMERS","$29,992,460 ","$8,855,128 ","$608,798 ","$21,157 ","$629,955 ","1,527"
2010,"7121 MUSEUMS, HISTORICAL SITES, & SIMILAR INSTITUTIONS","$51,212,379 ","$25,770,473 ","$1,799,820 ","$9,871 ","$1,809,691 ",170
2010,7131 AMUSEMENT PARKS & ARCADES,"$56,853,970 ","$53,386,938 ","$3,690,284 ","$76,400 ","$3,766,684 ",49
2010,7132 GAMBLING INDUSTRIES,"$540,529,118 ","$508,698,256 ","$35,400,147 ","$366,311 ","$35,766,458 ",18
2010,7139 OTHER AMUSEMENT & RECREATION INDUSTRIES,"$1,127,818,385 ","$892,289,532 ","$63,129,185 ","$708,761 ","$63,837,946 ","2,299"
2010,7211 TRAVELER ACCOMMODATION,"$1,729,075,751 ","$1,583,182,068 ","$110,429,085 ","$783,024 ","$111,212,109 ","2,141"
2010,7212 RV (RECREATIONAL VEHICLE) PARKS & RECREATIONAL CAMPS,"$55,051,669 ","$30,753,753 ","$2,154,799 ","$83,001 ","$2,237,800 ",352
2010,7213 ROOMING & BOARDING HOUSES,"$4,046,456 ","$2,676,599 ","$184,009 ","$1,721 ","$185,730 ",60
2010,7220 FOOD SERVICES & DRINKING PLACES,"$3,832,230 ","$3,248,757 ","$232,827 ","$30,098 ","$262,925 ",20
2010,7221 FULL-SERVICE RESTAURANTS,"$3,855,087,574 ","$3,664,153,983 ","$267,360,325 ","$3,778,872 ","$271,139,197 ","5,206"
2010,7222 LIMITED-SERVICE EATING PLACES,"$2,295,457,390 ","$2,191,798,955 ","$151,262,751 ","$895,539 ","$152,158,290 ","3,677"
2010,7223 SPECIAL FOOD SERVICES,"$565,123,482 ","$335,366,768 ","$24,272,860 ","$286,012 ","$24,558,872 ","1,050"
2010,7224 DRINKING PLACES (ALCOHOLIC BEVERAGES),"$629,180,008 ","$607,696,131 ","$50,480,135 ","$194,500 ","$50,674,635 ","1,478"
2010,8110 REPAIR & MAINTENANCE,"$3,387,989 ","$94,987 ","$6,531 ","$66,606 ","$73,137 ",7
2010,8111 AUTOMOTIVE REPAIR & MAINTENANCE,"$1,862,493,500 ","$854,526,125 ","$58,769,127 ","$743,182 ","$59,512,309 ","5,266"
2010,8112 ELECTRONIC & PRECISION EQUIPMENT REPAIR & MAINTENANCE,"$162,310,837 ","$39,052,293 ","$2,684,836 ","$848,918 ","$3,533,754 ",609
2010,8113 COMMERCIAL & INDUSTRIAL MACHINERY & EQUIPMENT (EXCEPT AUTOMOTIVE & ELECTRONIC) REPAIR & MAINTENANCE,"$393,780,124 ","$88,244,056 ","$6,066,805 ","$370,986 ","$6,437,791 ",594
2010,8114 PERSONAL & HOUSEHOLD GOODS REPAIR & MAINTENANCE,"$414,229,695 ","$126,200,663 ","$8,678,310 ","$442,085 ","$9,120,395 ","2,747"
2010,8121 PERSONAL CARE SERVICES,"$527,129,890 ","$163,484,920 ","$11,240,285 ","$650,980 ","$11,891,265 ","4,540"
2010,8122 DEATH CARE SERVICES,"$111,424,004 ","$7,098,839 ","$488,050 ","$9,698 ","$497,748 ",203
2010,8123 DRYCLEANING & LAUNDRY SERVICES,"$285,770,805 ","$207,891,757 ","$14,292,567 ","$218,742 ","$14,511,309 ",538
2010,8129 OTHER PERSONAL SERVICES,"$685,013,033 ","$384,209,927 ","$26,416,091 ","$1,411,249 ","$27,827,340 ","3,546"
2010,"8130 RELIGIOUS, GRANTMAKING, CIVIC, PROFESSIONAL, & SIMILAR ORGANIZATIONS","$40,604,559 ","$4,523,615 ","$327,596 ","$47,526 ","$375,122 ",257
2010,8131 RELIGIOUS ORGANIZATIONS,"$48,268,434 ","$11,460,348 ","$790,444 ","$4,990 ","$795,434 ",348
2010,8132 GRANTMAKING & GIVING SERVICES,"$46,054,684 ","$4,370,720 ","$303,452 ","$179,157 ","$482,609 ",86
2010,8133 SOCIAL ADVOCACY ORGANIZATIONS,"$18,838,759 ","$3,679,677 ","$254,882 ","$139,377 ","$394,259 ",67
2010,8134 CIVIC & SOCIAL ORGANIZATIONS,"$191,321,387 ","$121,858,238 ","$10,008,281 ","$87,569 ","$10,095,850 ","1,065"
2010,"8139 BUSINESS, PROFESSIONAL, LABOR, POLITICAL, & SIMILAR ORGANIZATIONS","$160,707,376 ","$17,784,624 ","$1,252,822 ","$126,181 ","$1,379,003 ",363
2010,8140 PRIVATE HOUSEHOLDS,"$236,099 ","$19,621 ","$1,349 ",$0 ,"$1,349 ",4
2010,8141 PRIVATE HOUSEHOLDS,"$2,407,522 ","$1,122,608 ","$77,185 ","$5,797 ","$82,982 ",81
2010,"9210 EXECUTIVE, LEGISLATIVE, & OTHER GENERAL GOVERNMENT SUPPORT","$1,737,847 ","$415,269 ","$34,363 ","$9,085 ","$43,448 ",8
2010,"9211 EXECUTIVE, LEGISLATIVE, & OTHER GENERAL GOVERNMENT SUPPORT","$1,291,622,383 ","$360,138,532 ","$25,178,156 ","$22,809,605 ","$47,987,761 ",729
2010,"9221 JUSTICE, PUBLIC ORDER, & SAFETY ACTIVITIES","$2,872,233 ","$2,197,936 ","$151,110 ","$27,262 ","$178,372 ",19
2010,9231 ADMINISTRATION OF HUMAN RESOURCE PROGRAMS,"$9,510,457 ","$865,928 ","$59,532 ","$18,127 ","$77,659 ",17
2010,9241 ADMINISTRATION OF ENVIRONMENTAL QUALITY PROGRAMS,"$55,695,177 ","$37,127,167 ","$2,552,490 ","$8,952 ","$2,561,442 ",53
2010,"9251 ADMINISTRATION OF HOUSING PROGRAMS, URBAN PLANNING, & COMMUNITY DEVELOPMENT","$371,728 ","$125,238 ","$8,612 ","$74,070 ","$82,682 ",10
2010,9261 ADMINISTRATION OF ECONOMIC PROGRAMS,"$47,505,255 ","$21,634,890 ","$1,487,398 ","$235,932 ","$1,723,330 ",19
2010,9999 UNDESIGNATED/SUPPRESSED,"$8,965,692 ","$1,342,734 ","$92,304 ","$336,018 ","$428,322 ",142
2010,Total,"$279,159,186,053 ","$61,871,033,079 ","$4,334,470,877 ","$338,254,232 ","$4,672,725,109 ","160,660"
