YEAR,FOUR-DIGIT INDUSTRY,GROSS SALES,TAXABLE SALES,SALES TAX,USE TAX,TOTAL TAX, NUMBER 
2009,4480 CLOTHING & CLOTHING ACCESSORIES STORES,"$970,939,882 ","$197,601,177 ","$13,262,437 ","$359,510 ","$13,621,947 ",646
2009,4481 CLOTHING STORES,"$1,598,959,217 ","$446,414,748 ","$29,989,488 ","$856,900 ","$30,846,388 ","1,708"
2009,4482 SHOE STORES,"$291,228,102 ","$11,829,872 ","$793,437 ","$99,974 ","$893,411 ",359
2009,"4483 JEWELRY, LUGGAGE, & LEATHER GOODS STORES","$358,680,272 ","$281,349,153 ","$18,873,459 ","$110,595 ","$18,984,054 ","1,346"
2009,"4511 SPORTING GOODS, HOBBY, & MUSICAL INSTRUMENT STORES","$1,921,517,060 ","$1,019,778,253 ","$68,331,115 ","$775,714 ","$69,106,829 ","3,239"
2009,"4512 BOOK, PERIODICAL, & MUSIC STORES","$526,014,803 ","$259,481,368 ","$17,390,688 ","$68,362 ","$17,459,050 ","1,300"
2009,4520 GENERAL MERCHANDISE STORES,"$9,053,792,192 ","$4,652,514,041 ","$313,393,665 ","$9,150,849 ","$322,544,514 ",509
2009,4521 DEPARTMENT STORES,"$391,819,943 ","$206,369,552 ","$13,833,141 ","$183,155 ","$14,016,296 ",85
2009,4529 OTHER GENERAL MERCHANDISE STORES,"$1,024,795,257 ","$469,764,248 ","$31,658,920 ","$177,849 ","$31,836,769 ",615
2009,4530 MISCELLANEOUS STORE RETAILERS,"$624,694 ","$559,837 ","$36,913 ",$87 ,"$37,000 ",5
2009,4531 FLORISTS,"$149,796,767 ","$114,050,423 ","$7,598,874 ","$35,434 ","$7,634,308 ",881
2009,"4532 OFFICE SUPPLIES, STATIONERY, & GIFT STORES","$924,534,645 ","$595,404,770 ","$39,879,170 ","$770,604 ","$40,649,774 ","2,209"
2009,4533 USED MERCHANDISE STORES,"$249,207,487 ","$134,791,091 ","$9,033,126 ","$194,984 ","$9,228,110 ","2,392"
2009,4539 OTHER MISCELLANEOUS STORE RETAILERS,"$2,293,104,112 ","$737,104,202 ","$49,160,866 ","$969,160 ","$50,130,026 ","9,921"
2009,4540 NONSTORE RETAILERS,"$38,871,741 ","$20,363,931 ","$1,369,262 ","$11,996 ","$1,381,258 ","1,623"
2009,4541 ELECTRONIC SHOPPING & MAIL-ORDER HOUSES,"$2,196,358,495 ","$851,798,916 ","$56,990,790 ","$330,637 ","$57,321,427 ","1,319"
2009,4542 VENDING MACHINE OPERATORS,"$139,702,253 ","$117,683,775 ","$7,869,958 ","$139,592 ","$8,009,550 ",943
2009,4543 DIRECT SELLING ESTABLISHMENTS,"$1,964,264,612 ","$416,560,863 ","$27,876,632 ","$639,010 ","$28,515,642 ","2,932"
2009,4810 AIR TRANSPORTATION,"$120,778,667 ","$75,928,970 ","$5,091,830 ","$4,837,321 ","$9,929,151 ",103
2009,4812 NONSCHEDULED AIR TRANSPORTATION,"$5,433,946 ","$2,398,765 ","$159,804 ",$0 ,"$159,804 ",12
2009,4821 RAIL TRANSPORTATION,"$86,664,252 ","$30,194,198 ","$2,021,251 ","$3,474,735 ","$5,495,986 ",19
2009,4830 WATER TRANSPORTATION,"$9,987,417 ","$4,408,046 ","$314,797 ","$36,386 ","$351,183 ",21
2009,4840 TRUCK TRANSPORTATION,"$227,787,243 ","$11,225,096 ","$751,857 ","$740,973 ","$1,492,830 ",431
2009,4841 GENERAL FREIGHT TRUCKING,"$923,395,899 ","$46,213,661 ","$3,100,940 ","$1,125,349 ","$4,226,289 ",858
2009,4842 SPECIALIZED FREIGHT TRUCKING,"$675,814,794 ","$19,126,738 ","$1,279,688 ","$525,739 ","$1,805,427 ",402
2009,4850 TRANSIT & GROUND PASSENGER TRANSPORTATION,"$41,933,701 ","$2,887,333 ","$201,359 ","$32,284 ","$233,643 ",44
2009,4851 URBAN TRANSIT SYSTEMS,"$9,397,426 ","$13,695 ",$936 ,"$9,257 ","$10,193 ",6
2009,4852 INTERURBAN & RURAL BUS TRANSPORTATION,"$21,709,233 ","$728,329 ","$48,787 ","$32,166 ","$80,953 ",5
2009,4853 TAXI & LIMOUSINE SERVICE,"$8,744,040 ","$507,666 ","$33,994 ","$14,307 ","$48,301 ",29
2009,4854 SCHOOL & EMPLOYEE BUS TRANSPORTATION,"$124,864,321 ","$3,276,195 ","$219,152 ","$67,714 ","$286,866 ",50
2009,4855 CHARTER BUS INDUSTRY,"$18,545,978 ","$56,729 ","$3,818 ","$52,427 ","$56,245 ",15
2009,4859 OTHER TRANSIT & GROUND PASSENGER TRANSPORTATION,"$28,741,254 ","$2,996,164 ","$200,519 ","$29,176 ","$229,695 ",26
2009,4860 PIPELINE TRANSPORTATION,"$60,727,641 ","$37,898 ","$2,472 ","$11,437,094 ","$11,439,566 ",15
2009,4861 PIPELINE TRANSPORTATION OF CRUDE OIL,"$33,706 ","$33,706 ","$2,191 ","$119,690 ","$121,881 ",11
2009,"4872 SCENIC & SIGHTSEEING TRANSPORTATION, WATER","$2,148,735 ","$1,146,194 ","$82,286 ",$179 ,"$82,465 ",9
2009,4881 SUPPORT ACTIVITIES FOR AIR TRANSPORTATION,"$83,740,435 ","$6,779,013 ","$450,908 ","$226,219 ","$677,127 ",56
2009,4882 SUPPORT ACTIVITIES FOR RAIL TRANSPORTATION,"$13,800,318 ","$235,695 ","$15,735 ","$554,775 ","$570,510 ",5
2009,4883 SUPPORT ACTIVITIES FOR WATER TRANSPORTATION,"$14,062,105 ","$2,092,394 ","$139,474 ","$2,748 ","$142,222 ",8
2009,4884 SUPPORT ACTIVITIES FOR ROAD TRANSPORTATION,"$178,528,576 ","$78,923,467 ","$5,277,711 ","$55,525 ","$5,333,236 ",463
2009,4885 FREIGHT TRANSPORTATION ARRANGEMENT,"$76,331,452 ","$456,656 ","$30,569 ","$11,406 ","$41,975 ",26
2009,4889 OTHER SUPPORT ACTIVITIES FOR TRANSPORTATION,"$93,275,041 ","$5,938,959 ","$397,115 ","$139,430 ","$536,545 ",39
2009,4921 COURIERS,"$2,215,844 ","$390,083 ","$25,995 ",$742 ,"$26,737 ",12
2009,4922 LOCAL MESSENGERS & LOCAL DELIVERY,"$77,050,763 ","$8,213,596 ","$557,184 ","$41,462 ","$598,646 ",41
2009,4931 WAREHOUSING & STORAGE,"$90,156,897 ","$6,353,308 ","$427,221 ","$104,571 ","$531,792 ",79
2009,5110 PUBLISHING INDUSTRIES (EXCEPT INTERNET),"$16,714 ","$9,383 ",$638 ,$94 ,$732 ,4
2009,"5111 NEWSPAPER, PERIODICAL, BOOK, & DIRECTORY PUBLISHERS","$750,331,580 ","$32,311,654 ","$2,161,039 ","$446,265 ","$2,607,304 ",510
2009,5112 SOFTWARE PUBLISHERS,"$390,516,746 ","$98,137,693 ","$6,600,018 ","$113,415 ","$6,713,433 ",219
2009,5121 MOTION PICTURE & VIDEO INDUSTRIES,"$205,537,436 ","$120,669,379 ","$8,074,272 ","$189,167 ","$8,263,439 ",364
2009,5122 SOUND RECORDING INDUSTRIES,"$7,914,946 ","$1,915,083 ","$127,303 ","$1,299 ","$128,602 ",56
2009,5151 RADIO & TELEVISION BROADCASTING,"$113,697,707 ","$35,053,352 ","$2,347,309 ","$582,938 ","$2,930,247 ",110
2009,5152 CABLE & OTHER SUBSCRIPTION PROGRAMMING,"$957,557,216 ","$472,268,106 ","$31,595,279 ","$316,668 ","$31,911,947 ",60
2009,5161 INTERNET PUBLISHING & BROADCASTING,"$25,034,585 ","$735,071 ","$48,390 ",$673 ,"$49,063 ",45
2009,5170 TELECOMMUNICATIONS,"$4,595,911,755 ","$3,496,358,633 ","$233,832,117 ","$2,832,044 ","$236,664,161 ",768
2009,5171 WIRED TELECOMMUNICATIONS CARRIERS,"$54,140,837 ","$26,023,789 ","$1,743,628 ","$4,927 ","$1,748,555 ",29
2009,5172 WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),"$364,619,148 ","$315,633,244 ","$21,107,313 ","$87,806 ","$21,195,119 ",35
2009,5173 TELECOMMUNICATIONS RESELLERS,"$39,255,621 ","$26,407,756 ","$1,790,037 ","$10,076 ","$1,800,113 ",30
2009,5174 SATELLITE TELECOMMUNICATIONS,"$291,393,480 ","$290,581,774 ","$19,449,006 ","$36,297 ","$19,485,303 ",7
2009,5179 OTHER TELECOMMUNICATIONS,"$100,925,339 ","$31,596,563 ","$2,113,309 ","$74,125 ","$2,187,434 ",16
2009,5181 INTERNET SERVICE PROVIDERS & WEB SEARCH PORTALS,"$57,736,275 ","$2,628,569 ","$176,720 ","$26,700 ","$203,420 ",35
2009,"5182 DATA PROCESSING, HOSTING, & RELATED SERVICES","$2,028,199,844 ","$353,317,665 ","$23,633,503 ","$481,361 ","$24,114,864 ",725
2009,5190 OTHER INFORMATION SERVICES,"$866,889,754 ","$618,991,702 ","$41,358,398 ","$332,467 ","$41,690,865 ",224
2009,5191 OTHER INFORMATION SERVICES,"$1,476,295,184 ","$236,113,811 ","$15,812,765 ","$9,323,978 ","$25,136,743 ","1,385"
2009,5221 DEPOSITORY CREDIT INTERMEDIATION,"$425,893,213 ","$16,776,598 ","$1,120,100 ","$2,554,147 ","$3,674,247 ",530
2009,5222 NONDEPOSITORY CREDIT INTERMEDIATION,"$344,089,595 ","$129,657,923 ","$8,671,103 ","$91,720 ","$8,762,823 ",216
2009,5223 ACTIVITIES RELATED TO CREDIT INTERMEDIATION,"$53,108,329 ","$3,039,925 ","$203,559 ","$40,449 ","$244,008 ",78
2009,5231 SECURITIES & COMMODITY CONTRACTS INTERMEDIATION & BROKERAGE,"$41,683,609 ","$10,886,596 ","$729,405 ","$4,619,748 ","$5,349,153 ",94
2009,5239 OTHER FINANCIAL INVESTMENT ACTIVITIES,"$111,040,436 ","$5,846,940 ","$406,310 ","$26,670 ","$432,980 ",133
2009,5241 INSURANCE CARRIERS,"$1,297,764,069 ","$5,691,641 ","$381,664 ","$2,442,097 ","$2,823,761 ",104
2009,"5242 AGENCIES, BROKERAGES, & OTHER INSURANCE RELATED ACTIVITIES","$681,228,982 ","$5,259,048 ","$350,858 ","$573,825 ","$924,683 ",421
2009,5251 INSURANCE & EMPLOYEE BENEFIT FUNDS,"$5,046,173 ","$1,583,143 ","$105,878 ","$20,280 ","$126,158 ",5
2009,5259 OTHER INVESTMENT POOLS & FUNDS,"$26,159,745 ","$23,047,784 ","$1,547,275 ","$37,435 ","$1,584,710 ",38
2009,5310 REAL ESTATE,"$317,857,896 ","$88,201,787 ","$5,931,733 ","$601,632 ","$6,533,365 ",710
2009,5311 LESSORS OF REAL ESTATE,"$177,098,105 ","$26,403,750 ","$1,785,227 ","$56,483 ","$1,841,710 ",524
2009,5312 OFFICES OF REAL ESTATE AGENTS & BROKERS,"$115,109,174 ","$19,440,329 ","$1,309,978 ","$16,905 ","$1,326,883 ",185
2009,5313 ACTIVITIES RELATED TO REAL ESTATE,"$206,485,406 ","$28,837,523 ","$1,987,800 ","$76,310 ","$2,064,110 ",376
2009,5320 RENTAL & LEASING SERVICES,"$6,090,676 ","$4,288,355 ","$285,932 ","$34,870 ","$320,802 ",7
2009,5321 AUTOMOTIVE EQUIPMENT RENTAL & LEASING,"$460,116,831 ","$392,463,793 ","$38,857,620 ","$3,851,937 ","$42,709,557 ",365
2009,5322 CONSUMER GOODS RENTAL,"$1,400,718,812 ","$597,588,295 ","$40,006,910 ","$370,300 ","$40,377,210 ","1,058"
2009,5323 GENERAL RENTAL CENTERS,"$49,060,620 ","$30,245,783 ","$2,030,398 ","$1,328 ","$2,031,726 ",90
2009,5324 COMMERCIAL & INDUSTRIAL MACHINERY & EQUIPMENT RENTAL & LEASING,"$549,160,631 ","$336,242,841 ","$22,423,782 ","$2,048,790 ","$24,472,572 ",546
2009,5331 LESSORS OF NONFINANCIAL INTANGIBLE ASSETS (EXCEPT COPYRIGHTED WORKS),"$6,911,555 ","$1,675,410 ","$111,451 ","$249,578 ","$361,029 ",14
2009,5411 LEGAL SERVICES,"$883,078,613 ","$2,053,991 ","$137,471 ","$499,222 ","$636,693 ",628
2009,"5412 ACCOUNTING, TAX PREPARATION, BOOKKEEPING, & PAYROLL SERVICES","$831,683,942 ","$24,051,977 ","$1,608,501 ","$776,296 ","$2,384,797 ",765
2009,"5413 ARCHITECTURAL, ENGINEERING, & RELATED SERVICES","$1,028,821,146 ","$45,659,473 ","$3,062,930 ","$607,843 ","$3,670,773 ",805
2009,5414 SPECIALIZED DESIGN SERVICES,"$382,311,328 ","$90,905,700 ","$6,067,751 ","$185,073 ","$6,252,824 ","1,602"
2009,5415 COMPUTER SYSTEMS DESIGN & RELATED SERVICES,"$2,140,069,362 ","$365,621,952 ","$24,509,467 ","$1,916,307 ","$26,425,774 ","1,643"
2009,"5416 MANAGEMENT, SCIENTIFIC, & TECHNICAL CONSULTING SERVICES","$2,057,459,734 ","$221,679,631 ","$14,846,456 ","$961,802 ","$15,808,258 ","1,874"
2009,5417 SCIENTIFIC RESEARCH & DEVELOPMENT SERVICES,"$569,414,733 ","$15,472,493 ","$1,034,975 ","$3,997,198 ","$5,032,173 ",136
2009,5418 ADVERTISING & RELATED SERVICES,"$1,421,104,936 ","$59,045,322 ","$3,945,918 ","$790,080 ","$4,735,998 ",795
2009,"5419 OTHER PROFESSIONAL, SCIENTIFIC, & TECHNICAL SERVICES","$1,415,034,447 ","$340,088,343 ","$22,808,659 ","$2,580,930 ","$25,389,589 ","3,698"
2009,5510 MANAGEMENT OF COMPANIES & ENTERPRISES,"$120,407,553 ","$10,103,698 ","$675,404 ","$155,000 ","$830,404 ",109
2009,5511 MANAGEMENT OF COMPANIES & ENTERPRISES,"$318,624,875 ","$38,351,892 ","$2,595,781 ","$230,769 ","$2,826,550 ",121
2009,5611 OFFICE ADMINISTRATIVE SERVICES,"$57,513,853 ","$4,496,583 ","$305,587 ","$329,378 ","$634,965 ",91
2009,5612 FACILITIES SUPPORT SERVICES,"$34,899,061 ","$17,303,751 ","$1,156,834 ","$9,474 ","$1,166,308 ",38
2009,5613 EMPLOYMENT SERVICES,"$212,618,798 ","$2,144,020 ","$143,872 ","$17,499 ","$161,371 ",143
2009,5614 BUSINESS SUPPORT SERVICES,"$1,932,295,500 ","$280,453,190 ","$18,786,027 ","$2,511,815 ","$21,297,842 ","2,136"
2009,5615 TRAVEL ARRANGEMENT & RESERVATION SERVICES,"$101,380,342 ","$32,880,746 ","$2,237,744 ","$393,088 ","$2,630,832 ",139
2009,5616 INVESTIGATION & SECURITY SERVICES,"$317,571,786 ","$209,519,786 ","$14,004,400 ","$628,872 ","$14,633,272 ",403
2009,5617 SERVICES TO BUILDINGS & DWELLINGS,"$1,422,302,395 ","$904,937,324 ","$60,558,141 ","$708,409 ","$61,266,550 ","7,316"
2009,5619 OTHER SUPPORT SERVICES,"$315,057,254 ","$76,174,694 ","$5,084,386 ","$199,417 ","$5,283,803 ",327
2009,5620 WASTE MANAGEMENT & REMEDIATION SERVICES,"$242,742,699 ","$1,595,653 ","$107,172 ","$160,446 ","$267,618 ",154
2009,5621 WASTE COLLECTION,"$348,792,604 ","$2,598,716 ","$175,451 ","$293,418 ","$468,869 ",168
2009,5622 WASTE TREATMENT & DISPOSAL,"$29,333,997 ","$306,905 ","$20,564 ","$24,134 ","$44,698 ",18
2009,5629 REMEDIATION & OTHER WASTE MANAGEMENT SERVICES,"$75,746,983 ","$4,089,517 ","$273,912 ","$68,236 ","$342,148 ",85
2009,6110 EDUCATIONAL SERVICES,"$92,607,832 ","$6,231,262 ","$419,190 ","$112,318 ","$531,508 ",289
2009,6111 ELEMENTARY & SECONDARY SCHOOLS,"$49,974,873 ","$12,190,980 ","$813,968 ","$59,414 ","$873,382 ",351
2009,6112 JUNIOR COLLEGES,"$7,111,156 ","$2,612,313 ","$174,808 ",$0 ,"$174,808 ",7
2009,"6113 COLLEGES, UNIVERSITIES, & PROFESSIONAL SCHOOLS","$1,178,475,337 ","$47,291,505 ","$3,179,143 ","$82,984 ","$3,262,127 ",103
2009,6114 BUSINESS SCHOOLS & COMPUTER & MANAGEMENT TRAINING,"$18,006,847 ","$3,293,134 ","$219,368 ","$15,112 ","$234,480 ",41
2009,6115 TECHNICAL & TRADE SCHOOLS,"$21,665,588 ","$6,947,509 ","$467,707 ","$44,391 ","$512,098 ",49
2009,6116 OTHER SCHOOLS & INSTRUCTION,"$117,383,030 ","$7,878,277 ","$528,731 ","$31,702 ","$560,433 ",365
2009,6117 EDUCATIONAL SUPPORT SERVICES,"$16,203,327 ","$430,014 ","$29,131 ","$17,183 ","$46,314 ",39
2009,6211 OFFICES OF PHYSICIANS,"$2,809,524,840 ","$11,385,298 ","$762,158 ","$1,474,255 ","$2,236,413 ",558
2009,6212 OFFICES OF DENTISTS,"$757,551,339 ","$2,299,472 ","$154,569 ","$299,843 ","$454,412 ",849
2009,6213 OFFICES OF OTHER HEALTH PRACTITIONERS,"$667,270,860 ","$33,732,681 ","$2,259,453 ","$188,355 ","$2,447,808 ","2,282"
2009,6214 OUTPATIENT CARE CENTERS,"$1,009,727,700 ","$11,432,429 ","$765,520 ","$1,419,756 ","$2,185,276 ",443
2009,6215 MEDICAL & DIAGNOSTIC LABORATORIES,"$239,724,213 ","$4,282,849 ","$286,268 ","$2,124,704 ","$2,410,972 ",73
2009,6216 HOME HEALTH CARE SERVICES,"$280,231,535 ","$3,308,448 ","$222,124 ","$30,916 ","$253,040 ",113
2009,6219 OTHER AMBULATORY HEALTH CARE SERVICES,"$207,717,014 ","$570,251 ","$38,242 ","$80,185 ","$118,427 ",45
2009,6220 HOSPITALS,"$951,414,387 ","$32,582,558 ","$2,178,775 ","$245,089 ","$2,423,864 ",65
2009,6221 GENERAL MEDICAL & SURGICAL HOSPITALS,"$3,565,087,743 ","$38,431,314 ","$2,569,397 ","$91,798 ","$2,661,195 ",76
2009,6230 NURSING & RESIDENTIAL CARE FACILITIES,"$52,946,137 ","$3,384,107 ","$226,715 ","$69,503 ","$296,218 ",162
2009,6231 NURSING CARE FACILITIES,"$70,286,067 ","$2,487,362 ","$166,487 ","$56,932 ","$223,419 ",123
2009,"6232 RESIDENTIAL MENTAL RETARDATION, MENTAL HEALTH & SUBSTANCE ABUSE FACILITIES","$74,747,547 ","$1,092,029 ","$73,088 ","$31,965 ","$105,053 ",21
2009,6233 COMMUNITY CARE FACILITIES FOR THE ELDERLY,"$25,841,636 ","$580,835 ","$38,837 ","$11,920 ","$50,757 ",27
2009,6239 OTHER RESIDENTIAL CARE FACILITIES,"$74,670,985 ","$322,763 ","$21,692 ","$6,166 ","$27,858 ",45
2009,6241 INDIVIDUAL & FAMILY SERVICES,"$20,025,609 ","$2,282,469 ","$152,698 ","$96,703 ","$249,401 ",131
2009,"6242 COMMUNITY FOOD & HOUSING, & EMERGENCY & OTHER RELIEF SERVICES","$1,714,951 ","$825,082 ","$57,365 ",$30 ,"$57,395 ",8
2009,6243 VOCATIONAL REHABILITATION SERVICES,"$94,332,095 ","$10,022,632 ","$671,102 ","$4,257 ","$675,359 ",98
2009,6244 CHILD DAY CARE SERVICES,"$76,698,689 ","$579,202 ","$38,816 ","$31,764 ","$70,580 ",125
2009,"7110 PERFORMING ARTS, SPECTATOR SPORTS, & RELATED INDUSTRIES","$15,242,790 ","$7,246,113 ","$495,252 ","$5,542 ","$500,794 ",119
2009,7111 PERFORMING ARTS COMPANIES,"$24,971,567 ","$18,163,206 ","$1,312,470 ","$27,850 ","$1,340,320 ",126
2009,7112 SPECTATOR SPORTS,"$229,890,664 ","$208,389,326 ","$13,929,424 ","$276,856 ","$14,206,280 ",118
2009,"7113 PROMOTERS OF PERFORMING ARTS, SPORTS, & SIMILAR EVENTS","$57,118,889 ","$49,786,077 ","$3,348,453 ","$27,922 ","$3,376,375 ",95
2009,"7114 AGENTS & MANAGERS FOR ARTISTS, ATHLETES, ENTERTAINERS, & OTHER PUBLIC FIGURES","$5,759,552 ","$1,657,313 ","$120,556 ",$374 ,"$120,930 ",32
2009,"7115 INDEPENDENT ARTISTS, WRITERS, & PERFORMERS","$27,171,291 ","$9,244,092 ","$621,210 ","$17,022 ","$638,232 ","1,348"
2009,"7121 MUSEUMS, HISTORICAL SITES, & SIMILAR INSTITUTIONS","$41,321,363 ","$22,482,464 ","$1,524,556 ","$11,185 ","$1,535,741 ",173
2009,7131 AMUSEMENT PARKS & ARCADES,"$58,427,879 ","$55,310,007 ","$3,762,408 ","$80,773 ","$3,843,181 ",52
2009,7132 GAMBLING INDUSTRIES,"$548,280,134 ","$517,814,989 ","$33,934,610 ","$307,996 ","$34,242,606 ",18
2009,7139 OTHER AMUSEMENT & RECREATION INDUSTRIES,"$1,154,980,430 ","$941,230,423 ","$64,772,536 ","$618,778 ","$65,391,314 ","2,263"
2009,7211 TRAVELER ACCOMMODATION,"$1,617,699,369 ","$1,487,321,325 ","$101,259,050 ","$769,009 ","$102,028,059 ","2,132"
2009,7212 RV (RECREATIONAL VEHICLE) PARKS & RECREATIONAL CAMPS,"$47,736,831 ","$28,344,975 ","$1,948,955 ","$79,077 ","$2,028,032 ",343
2009,7213 ROOMING & BOARDING HOUSES,"$4,448,877 ","$2,384,916 ","$160,280 ",$696 ,"$160,976 ",63
2009,7220 FOOD SERVICES & DRINKING PLACES,"$4,000,096 ","$3,315,665 ","$231,517 ","$29,885 ","$261,402 ",23
2009,7221 FULL-SERVICE RESTAURANTS,"$3,809,361,023 ","$3,637,082,155 ","$258,342,754 ","$4,233,489 ","$262,576,243 ","5,177"
2009,7222 LIMITED-SERVICE EATING PLACES,"$2,250,709,272 ","$2,151,107,853 ","$144,514,996 ","$750,774 ","$145,265,770 ","3,596"
2009,7223 SPECIAL FOOD SERVICES,"$495,373,418 ","$285,017,479 ","$19,889,923 ","$261,632 ","$20,151,555 ","1,019"
2009,7224 DRINKING PLACES (ALCOHOLIC BEVERAGES),"$621,250,258 ","$601,157,707 ","$48,962,981 ","$238,030 ","$49,201,011 ","1,496"
2009,8110 REPAIR & MAINTENANCE,"$3,251,977 ","$284,600 ","$18,781 ","$74,238 ","$93,019 ",7
2009,8111 AUTOMOTIVE REPAIR & MAINTENANCE,"$1,733,860,682 ","$822,942,166 ","$55,036,487 ","$666,996 ","$55,703,483 ","5,366"
2009,8112 ELECTRONIC & PRECISION EQUIPMENT REPAIR & MAINTENANCE,"$148,546,824 ","$39,511,717 ","$2,640,620 ","$705,686 ","$3,346,306 ",600
2009,8113 COMMERCIAL & INDUSTRIAL MACHINERY & EQUIPMENT (EXCEPT AUTOMOTIVE & ELECTRONIC) REPAIR & MAINTENANCE,"$345,236,837 ","$77,040,012 ","$5,147,001 ","$273,650 ","$5,420,651 ",567
2009,8114 PERSONAL & HOUSEHOLD GOODS REPAIR & MAINTENANCE,"$377,260,401 ","$119,158,683 ","$7,972,710 ","$306,073 ","$8,278,783 ","2,817"
2009,8121 PERSONAL CARE SERVICES,"$536,235,834 ","$156,490,780 ","$10,464,950 ","$533,168 ","$10,998,118 ","4,573"
2009,8122 DEATH CARE SERVICES,"$110,918,585 ","$6,582,892 ","$440,134 ","$7,463 ","$447,597 ",187
2009,8123 DRYCLEANING & LAUNDRY SERVICES,"$287,883,425 ","$211,935,078 ","$14,165,677 ","$274,382 ","$14,440,059 ",538
2009,8129 OTHER PERSONAL SERVICES,"$650,621,418 ","$374,375,041 ","$25,040,644 ","$1,035,503 ","$26,076,147 ","3,597"
2009,"8130 RELIGIOUS, GRANTMAKING, CIVIC, PROFESSIONAL, & SIMILAR ORGANIZATIONS","$45,777,618 ","$5,257,645 ","$366,814 ","$10,419 ","$377,233 ",266
2009,8131 RELIGIOUS ORGANIZATIONS,"$51,717,957 ","$11,673,396 ","$785,073 ",$999 ,"$786,072 ",310
2009,8132 GRANTMAKING & GIVING SERVICES,"$43,047,742 ","$3,707,728 ","$251,572 ","$624,366 ","$875,938 ",90
2009,8133 SOCIAL ADVOCACY ORGANIZATIONS,"$12,660,101 ","$3,123,236 ","$210,983 ","$6,726 ","$217,709 ",60
2009,8134 CIVIC & SOCIAL ORGANIZATIONS,"$211,041,088 ","$122,373,822 ","$9,853,197 ","$70,214 ","$9,923,411 ","1,093"
2009,"8139 BUSINESS, PROFESSIONAL, LABOR, POLITICAL, & SIMILAR ORGANIZATIONS","$160,507,475 ","$16,986,476 ","$1,164,740 ","$122,638 ","$1,287,378 ",351
2009,8140 PRIVATE HOUSEHOLDS,"$623,204 ","$27,425 ","$1,860 ",$10 ,"$1,870 ",5
2009,8141 PRIVATE HOUSEHOLDS,"$2,088,718 ","$768,213 ","$51,395 ","$84,273 ","$135,668 ",53
2009,"9210 EXECUTIVE, LEGISLATIVE, & OTHER GENERAL GOVERNMENT SUPPORT","$4,921,621 ","$183,191 ","$12,243 ","$11,780 ","$24,023 ",7
2009,"9211 EXECUTIVE, LEGISLATIVE, & OTHER GENERAL GOVERNMENT SUPPORT","$1,358,301,642 ","$366,498,249 ","$24,826,206 ","$25,699,987 ","$50,526,193 ",770
2009,"9221 JUSTICE, PUBLIC ORDER, & SAFETY ACTIVITIES","$2,739,293 ","$2,125,139 ","$141,207 ","$19,806 ","$161,013 ",16
2009,9231 ADMINISTRATION OF HUMAN RESOURCE PROGRAMS,"$4,831,088 ","$479,591 ","$32,510 ","$17,212 ","$49,722 ",20
2009,9241 ADMINISTRATION OF ENVIRONMENTAL QUALITY PROGRAMS,"$50,537,300 ","$33,591,944 ","$2,247,413 ","$7,552 ","$2,254,965 ",54
2009,"9251 ADMINISTRATION OF HOUSING PROGRAMS, URBAN PLANNING, & COMMUNITY DEVELOPMENT","$231,062 ","$107,464 ","$7,184 ","$95,211 ","$102,395 ",9
2009,9261 ADMINISTRATION OF ECONOMIC PROGRAMS,"$64,105,469 ","$32,711,576 ","$2,187,797 ","$118,996 ","$2,306,793 ",26
2009,9999 UNDESIGNATED/SUPPRESSED,"$34,057,668 ","$4,188,989 ","$280,256 ","$4,330,582 ","$4,610,838 ",189
2009,Total,"$266,666,158,772 ","$60,456,206,139 ","$4,122,844,215 ","$317,675,273 ","$4,440,519,488 ","161,698"
