YEAR,FOUR-DIGIT INDUSTRY,GROSS SALES,TAXABLE SALES,SALES TAX,USE TAX,TOTAL TAX, NUMBER 
2011,4830 WATER TRANSPORTATION,"$11,881,069","$5,370,749","$390,077","$30,540","$420,617", 20 
2011,4840 TRUCK TRANSPORTATION,"$539,172,611","$17,767,903","$1,221,544","$1,045,189","$2,266,733", 371 
2011,4841 GENERAL FREIGHT TRUCKING,"$1,199,712,680","$57,838,239","$4,000,556","$1,647,237","$5,647,793", 749 
2011,4842 SPECIALIZED FREIGHT TRUCKING,"$883,425,477","$23,276,576","$1,600,275","$565,750","$2,166,025", 361 
2011,4850 TRANSIT & GROUND PASSENGER TRANSPORTATION,"$44,866,433","$2,944,386","$210,844","$38,273","$249,117", 46 
2011,4851 URBAN TRANSIT SYSTEMS,"$10,166,345","$222,558","$15,302","$11,428","$26,730", 6 
2011,4853 TAXI & LIMOUSINE SERVICE,"$11,139,424","$617,791","$46,129","$14,564","$60,693", 30 
2011,4854 SCHOOL & EMPLOYEE BUS TRANSPORTATION,"$160,523,117","$4,237,653","$291,332","$77,978","$369,310", 51 
2011,4855 CHARTER BUS INDUSTRY,"$23,180,237","$25,180","$1,732","$57,220","$58,952", 15 
2011,4859 OTHER TRANSIT & GROUND PASSENGER TRANSPORTATION,"$45,783,196","$956,215","$65,894","$20,828","$86,722", 27 
2011,4860 PIPELINE TRANSPORTATION,"$310,051,916","$3,763",$259,"$695,657","$695,916", 13 
2011,4861 PIPELINE TRANSPORTATION OF CRUDE OIL,$0,$0,$0,"$145,050","$145,050", 11 
2011,"4872 SCENIC & SIGHTSEEING TRANSPORTATION, WATER","$1,665,497","$836,099","$60,886",$532,"$61,418", 7 
2011,"4879 SCENIC & SIGHTSEEING TRANSPORTATION, OTHER","$390,812","$14,467",$995,$0,$995, 4 
2011,4881 SUPPORT ACTIVITIES FOR AIR TRANSPORTATION,"$121,345,828","$8,215,356","$564,804","$75,496","$640,300", 63 
2011,4882 SUPPORT ACTIVITIES FOR RAIL TRANSPORTATION,"$14,831,145","$255,712","$17,574","$2,114,642","$2,132,216", 8 
2011,4883 SUPPORT ACTIVITIES FOR WATER TRANSPORTATION,"$20,831,230","$5,169,321","$355,393","$2,136","$357,529", 11 
2011,4884 SUPPORT ACTIVITIES FOR ROAD TRANSPORTATION,"$196,901,447","$94,877,192","$6,523,292","$162,813","$6,686,105", 404 
2011,4885 FREIGHT TRANSPORTATION ARRANGEMENT,"$109,744,330","$24,152,950","$1,660,514","$99,899","$1,760,413", 33 
2011,4889 OTHER SUPPORT ACTIVITIES FOR TRANSPORTATION,"$88,775,185","$6,656,416","$457,633","$129,005","$586,638", 36 
2011,4921 COURIERS,"$27,152,005","$316,311","$21,747",$765,"$22,512", 20 
2011,4922 LOCAL MESSENGERS & LOCAL DELIVERY,"$96,737,557","$10,026,825","$702,635","$19,863","$722,498", 41 
2011,4931 WAREHOUSING & STORAGE,"$107,938,522","$6,060,263","$416,645","$101,566","$518,211", 83 
2011,"5111 NEWSPAPER, PERIODICAL, BOOK, & DIRECTORY PUBLISHERS","$777,428,721","$30,020,775","$2,063,955","$346,955","$2,410,910", 490 
2011,5112 SOFTWARE PUBLISHERS,"$409,911,503","$103,682,424","$7,128,175","$250,687","$7,378,862", 260 
2011,5121 MOTION PICTURE & VIDEO INDUSTRIES,"$259,008,888","$156,183,997","$10,758,598","$223,163","$10,981,761", 379 
2011,5122 SOUND RECORDING INDUSTRIES,"$7,543,506","$1,919,159","$131,944","$12,120","$144,064", 52 
2011,5151 RADIO & TELEVISION BROADCASTING,"$172,087,500","$56,285,910","$3,869,651","$455,160","$4,324,811", 104 
2011,5152 CABLE & OTHER SUBSCRIPTION PROGRAMMING,"$659,962,988","$523,304,890","$35,977,219","$303,109","$36,280,328", 51 
2011,5161 INTERNET PUBLISHING & BROADCASTING,"$19,020,406","$36,449","$2,507","$2,998","$5,505", 33 
2011,5170 TELECOMMUNICATIONS,"$3,682,120,786","$3,367,847,455","$231,539,552","$2,727,752","$234,267,304", 660 
2011,5171 WIRED TELECOMMUNICATIONS CARRIERS,"$43,574,987","$39,329,718","$2,703,916","$19,092","$2,723,008", 50 
2011,5172 WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),"$219,876,341","$206,234,551","$14,178,629","$57,562","$14,236,191", 123 
2011,5173 TELECOMMUNICATIONS RESELLERS,"$38,969,908","$31,722,594","$2,180,927","$28,429","$2,209,356", 39 
2011,5174 SATELLITE TELECOMMUNICATIONS,"$341,759,125","$337,385,151","$23,195,228","$23,787","$23,219,015", 11 
2011,5179 OTHER TELECOMMUNICATIONS,"$114,512,149","$59,041,913","$4,059,138","$16,673","$4,075,811", 68 
2011,5181 INTERNET SERVICE PROVIDERS & WEB SEARCH PORTALS,"$59,473,011","$5,148,946","$353,987","$46,097","$400,084", 29 
2011,"5182 DATA PROCESSING, HOSTING, & RELATED SERVICES","$1,751,621,138","$334,578,558","$23,002,277","$485,491","$23,487,768", 654 
2011,5190 OTHER INFORMATION SERVICES,"$842,605,908","$605,944,453","$41,658,679","$327,717","$41,986,396", 167 
2011,5191 OTHER INFORMATION SERVICES,"$2,177,286,361","$237,148,706","$16,312,402","$7,920,692","$24,233,094"," 1,252 "
2011,5221 DEPOSITORY CREDIT INTERMEDIATION,"$441,199,506","$21,689,987","$1,514,699","$2,529,113","$4,043,812", 515 
2011,5222 NONDEPOSITORY CREDIT INTERMEDIATION,"$267,656,377","$87,786,247","$6,057,618","$271,404","$6,329,022", 203 
2011,5223 ACTIVITIES RELATED TO CREDIT INTERMEDIATION,"$82,141,965","$3,728,183","$256,303","$21,572","$277,875", 82 
2011,5231 SECURITIES & COMMODITY CONTRACTS INTERMEDIATION & BROKERAGE,"$52,901,857","$8,540,561","$587,164","$1,850,446","$2,437,610", 97 
2011,5239 OTHER FINANCIAL INVESTMENT ACTIVITIES,"$226,621,932","$7,730,373","$577,079","$164,435","$741,514", 150 
2011,5241 INSURANCE CARRIERS,"$1,239,389,850","$4,758,885","$327,172","$2,410,027","$2,737,199", 108 
2011,"5242 AGENCIES, BROKERAGES, & OTHER INSURANCE RELATED ACTIVITIES","$791,996,485","$3,254,349","$223,733","$723,972","$947,705", 417 
2011,5259 OTHER INVESTMENT POOLS & FUNDS,"$26,998,400","$23,337,814","$1,640,395","$11,564","$1,651,959", 32 
2011,5310 REAL ESTATE,"$266,590,394","$87,636,200","$6,053,866","$678,862","$6,732,728", 632 
2011,5311 LESSORS OF REAL ESTATE,"$227,096,020","$31,489,870","$2,201,280","$126,049","$2,327,329", 614 
2011,5312 OFFICES OF REAL ESTATE AGENTS & BROKERS,"$144,808,020","$25,770,179","$1,777,793","$26,326","$1,804,119", 170 
2011,5313 ACTIVITIES RELATED TO REAL ESTATE,"$179,151,841","$34,402,235","$2,440,708","$182,801","$2,623,509", 388 
2011,5320 RENTAL & LEASING SERVICES,"$3,985,071","$3,964,575","$272,566",$0,"$272,566", 5 
2011,5321 AUTOMOTIVE EQUIPMENT RENTAL & LEASING,"$524,623,580","$418,173,063","$42,775,928","$1,556,933","$44,332,861", 362 
2011,5322 CONSUMER GOODS RENTAL,"$952,119,633","$579,444,478","$39,853,139","$579,050","$40,432,189", 929 
2011,5323 GENERAL RENTAL CENTERS,"$59,734,271","$35,011,419","$2,410,687","$19,774","$2,430,461", 87 
2011,5324 COMMERCIAL & INDUSTRIAL MACHINERY & EQUIPMENT RENTAL & LEASING,"$617,244,028","$331,481,547","$22,801,858","$271,733","$23,073,591", 547 
2011,5331 LESSORS OF NONFINANCIAL INTANGIBLE ASSETS (EXCEPT COPYRIGHTED WORKS),"$7,145,223","$1,723,123","$118,462","$593,003","$711,465", 17 
2011,5411 LEGAL SERVICES,"$950,148,991","$7,738,792","$532,051","$775,237","$1,307,288", 648 
2011,"5412 ACCOUNTING, TAX PREPARATION, BOOKKEEPING, & PAYROLL SERVICES","$1,560,576,529","$30,702,616","$2,110,798","$843,173","$2,953,971", 812 
2011,"5413 ARCHITECTURAL, ENGINEERING, & RELATED SERVICES","$1,083,709,299","$72,709,315","$4,998,778","$1,074,439","$6,073,217", 809 
2011,5414 SPECIALIZED DESIGN SERVICES,"$430,207,998","$78,351,488","$5,386,654","$481,772","$5,868,426"," 1,485 "
2011,5415 COMPUTER SYSTEMS DESIGN & RELATED SERVICES,"$2,572,617,092","$517,108,803","$35,551,290","$1,533,895","$37,085,185"," 1,607 "
2011,"5416 MANAGEMENT, SCIENTIFIC, & TECHNICAL CONSULTING SERVICES","$2,414,121,533","$157,135,012","$10,808,631","$1,177,207","$11,985,838"," 1,793 "
2011,5417 SCIENTIFIC RESEARCH & DEVELOPMENT SERVICES,"$632,966,051","$15,529,399","$1,067,650","$5,475,352","$6,543,002", 127 
2011,5418 ADVERTISING & RELATED SERVICES,"$1,347,300,032","$64,274,895","$4,418,913","$1,012,345","$5,431,258", 756 
2011,"5419 OTHER PROFESSIONAL, SCIENTIFIC, & TECHNICAL SERVICES","$1,600,387,044","$345,260,029","$23,767,287","$1,811,325","$25,578,612"," 3,676 "
2011,5510 MANAGEMENT OF COMPANIES & ENTERPRISES,"$143,355,932","$9,456,661","$650,146","$215,244","$865,390", 92 
2011,5511 MANAGEMENT OF COMPANIES & ENTERPRISES,"$773,868,767","$158,920,726","$11,001,628","$1,224,990","$12,226,618", 139 
2011,5611 OFFICE ADMINISTRATIVE SERVICES,"$98,441,909","$11,760,005","$818,319","$279,568","$1,097,887", 93 
2011,5612 FACILITIES SUPPORT SERVICES,"$39,741,693","$19,456,135","$1,337,704","$21,849","$1,359,553", 37 
2011,5613 EMPLOYMENT SERVICES,"$399,693,667","$1,367,420","$94,007","$39,839","$133,846", 153 
2011,5614 BUSINESS SUPPORT SERVICES,"$2,155,617,306","$285,174,671","$19,644,219","$3,221,562","$22,865,781"," 1,866 "
2011,5615 TRAVEL ARRANGEMENT & RESERVATION SERVICES,"$159,245,924","$38,835,002","$2,670,448","$318,883","$2,989,331", 139 
2011,5616 INVESTIGATION & SECURITY SERVICES,"$344,743,662","$215,986,732","$14,849,116","$827,164","$15,676,280", 410 
2011,5617 SERVICES TO BUILDINGS & DWELLINGS,"$1,587,094,140","$946,180,414","$65,050,993","$904,662","$65,955,655"," 7,100 "
2011,5619 OTHER SUPPORT SERVICES,"$299,796,010","$79,373,620","$5,457,162","$254,806","$5,711,968", 324 
2011,5620 WASTE MANAGEMENT & REMEDIATION SERVICES,"$277,520,240","$2,279,770","$156,727","$309,097","$465,824", 124 
2011,5621 WASTE COLLECTION,"$535,240,893","$2,012,820","$138,385","$532,071","$670,456", 193 
2011,5622 WASTE TREATMENT & DISPOSAL,"$42,942,169","$688,342","$47,322","$62,299","$109,621", 17 
2011,5629 REMEDIATION & OTHER WASTE MANAGEMENT SERVICES,"$84,696,219","$3,893,530","$267,680","$99,025","$366,705", 92 
2011,6110 EDUCATIONAL SERVICES,"$181,755,787","$6,706,108","$461,043","$224,008","$685,051", 218 
2011,6111 ELEMENTARY & SECONDARY SCHOOLS,"$77,617,923","$13,402,391","$921,408","$52,567","$973,975", 357 
2011,6112 JUNIOR COLLEGES,"$8,849,784","$3,152,800","$216,754",$0,"$216,754", 7 
2011,"6113 COLLEGES, UNIVERSITIES, & PROFESSIONAL SCHOOLS","$901,543,129","$48,418,383","$3,332,667","$101,930","$3,434,597", 105 
2011,6114 BUSINESS SCHOOLS & COMPUTER & MANAGEMENT TRAINING,"$17,402,927","$3,743,039","$257,333","$7,454","$264,787", 56 
2011,6115 TECHNICAL & TRADE SCHOOLS,"$50,307,776","$6,027,882","$414,415","$160,646","$575,061", 49 
2011,6116 OTHER SCHOOLS & INSTRUCTION,"$124,623,134","$11,272,293","$775,499","$103,239","$878,738", 390 
2011,6117 EDUCATIONAL SUPPORT SERVICES,"$17,992,892","$988,806","$67,986","$24,864","$92,850", 59 
2011,6211 OFFICES OF PHYSICIANS,"$3,155,200,361","$13,141,794","$903,505","$1,890,263","$2,793,768", 587 
2011,6212 OFFICES OF DENTISTS,"$849,119,606","$3,082,433","$211,923","$325,499","$537,422", 940 
2011,6213 OFFICES OF OTHER HEALTH PRACTITIONERS,"$761,656,134","$41,618,646","$2,861,260","$252,909","$3,114,169"," 2,426 "
2011,6214 OUTPATIENT CARE CENTERS,"$1,148,774,073","$12,508,063","$859,934","$2,138,642","$2,998,576", 472 
2011,6215 MEDICAL & DIAGNOSTIC LABORATORIES,"$260,757,844","$4,041,474","$277,852","$2,853,923","$3,131,775", 73 
2011,6216 HOME HEALTH CARE SERVICES,"$377,831,734","$2,396,317","$165,131","$97,515","$262,646", 121 
2011,6219 OTHER AMBULATORY HEALTH CARE SERVICES,"$148,828,434","$1,647,766","$113,280","$88,630","$201,910", 34 
2011,6220 HOSPITALS,"$1,011,571,543","$34,695,689","$2,385,322","$202,555","$2,587,877", 60 
2011,6221 GENERAL MEDICAL & SURGICAL HOSPITALS,"$3,727,752,633","$39,650,018","$2,725,935","$119,876","$2,845,811", 76 
2011,6230 NURSING & RESIDENTIAL CARE FACILITIES,"$121,732,847","$4,312,923","$296,517","$90,071","$386,588", 153 
2011,6231 NURSING CARE FACILITIES,"$90,819,832","$3,583,605","$249,509","$66,064","$315,573", 132 
2011,"6232 RESIDENTIAL MENTAL RETARDATION, MENTAL HEALTH & SUBSTANCE ABUSE FACILITIES","$78,712,172","$1,372,591","$94,367","$13,073","$107,440", 26 
2011,6233 COMMUNITY CARE FACILITIES FOR THE ELDERLY,"$22,323,753","$711,115","$48,895","$17,291","$66,186", 51 
2011,6239 OTHER RESIDENTIAL CARE FACILITIES,"$65,848,395","$680,717","$46,798","$7,472","$54,270", 44 
2011,6241 INDIVIDUAL & FAMILY SERVICES,"$37,860,742","$2,216,746","$152,530","$86,191","$238,721", 140 
2011,"6242 COMMUNITY FOOD & HOUSING, & EMERGENCY & OTHER RELIEF SERVICES","$1,282,654","$516,067","$35,479",$223,"$35,702", 12 
2011,6243 VOCATIONAL REHABILITATION SERVICES,"$90,837,795","$10,505,964","$722,284","$7,086","$729,370", 88 
2011,6244 CHILD DAY CARE SERVICES,"$84,706,315","$576,905","$39,660","$64,296","$103,956", 134 
2011,"7110 PERFORMING ARTS, SPECTATOR SPORTS, & RELATED INDUSTRIES","$15,772,239","$7,323,278","$514,975","$14,244","$529,219", 109 
2011,7111 PERFORMING ARTS COMPANIES,"$32,806,314","$26,483,891","$1,937,775","$65,006","$2,002,781", 146 
2011,7112 SPECTATOR SPORTS,"$252,762,469","$239,401,527","$16,488,328","$247,204","$16,735,532", 124 
2011,"7113 PROMOTERS OF PERFORMING ARTS, SPORTS, & SIMILAR EVENTS","$53,989,566","$43,063,593","$2,987,263","$30,460","$3,017,723", 98 
2011,"7114 AGENTS & MANAGERS FOR ARTISTS, ATHLETES, ENTERTAINERS, & OTHER PUBLIC FIGURES","$12,878,546","$2,107,474","$159,800",$292,"$160,092", 29 
2011,"7115 INDEPENDENT ARTISTS, WRITERS, & PERFORMERS","$41,389,916","$15,809,188","$1,088,757","$21,041","$1,109,798"," 1,490 "
2011,"7121 MUSEUMS, HISTORICAL SITES, & SIMILAR INSTITUTIONS","$45,555,137","$24,799,570","$1,730,432","$21,898","$1,752,330", 167 
2011,7131 AMUSEMENT PARKS & ARCADES,"$61,987,795","$55,911,335","$3,856,532","$94,099","$3,950,631", 51 
2011,7132 GAMBLING INDUSTRIES,"$559,208,361","$522,600,219","$34,377,927","$423,877","$34,801,804", 19 
2011,7139 OTHER AMUSEMENT & RECREATION INDUSTRIES,"$1,183,559,114","$914,399,435","$64,744,742","$994,675","$65,739,417"," 2,251 "
2011,7211 TRAVELER ACCOMMODATION,"$1,842,791,712","$1,688,019,772","$117,742,849","$1,294,534","$119,037,383"," 2,085 "
2011,7212 RV (RECREATIONAL VEHICLE) PARKS & RECREATIONAL CAMPS,"$57,311,780","$32,444,308","$2,272,230","$74,683","$2,346,913", 352 
2011,7213 ROOMING & BOARDING HOUSES,"$3,782,225","$2,675,219","$183,920","$1,197","$185,117", 56 
2011,7220 FOOD SERVICES & DRINKING PLACES,"$4,467,834","$3,824,406","$275,995","$33,592","$309,587", 18 
2011,7221 FULL-SERVICE RESTAURANTS,"$4,060,868,183","$3,883,682,299","$283,997,583","$5,233,229","$289,230,812"," 5,052 "
2011,7222 LIMITED-SERVICE EATING PLACES,"$2,425,130,911","$2,319,560,458","$160,103,257","$878,692","$160,981,949"," 3,751 "
2011,7223 SPECIAL FOOD SERVICES,"$579,903,928","$348,189,457","$25,121,975","$242,823","$25,364,798"," 1,051 "
2011,7224 DRINKING PLACES (ALCOHOLIC BEVERAGES),"$639,435,292","$616,613,291","$51,230,853","$175,348","$51,406,201"," 1,438 "
2011,8110 REPAIR & MAINTENANCE,"$1,951,546","$142,861","$9,821","$65,703","$75,524", 6 
2011,8111 AUTOMOTIVE REPAIR & MAINTENANCE,"$2,044,949,244","$925,422,428","$63,652,358","$1,079,538","$64,731,896"," 5,098 "
2011,8112 ELECTRONIC & PRECISION EQUIPMENT REPAIR & MAINTENANCE,"$163,439,996","$42,395,847","$2,914,702","$916,724","$3,831,426", 601 
2011,8113 COMMERCIAL & INDUSTRIAL MACHINERY & EQUIPMENT (EXCEPT AUTOMOTIVE & ELECTRONIC) REPAIR & MAINTENANCE,"$453,570,418","$105,130,729","$7,227,723","$437,565","$7,665,288", 568 
2011,8114 PERSONAL & HOUSEHOLD GOODS REPAIR & MAINTENANCE,"$466,298,870","$136,338,126","$9,373,810","$543,018","$9,916,828"," 2,569 "
2011,8121 PERSONAL CARE SERVICES,"$558,535,431","$179,976,660","$12,373,759","$646,873","$13,020,632"," 4,343 "
2011,8122 DEATH CARE SERVICES,"$111,871,876","$7,586,662","$521,582","$12,060","$533,642", 218 
2011,8123 DRYCLEANING & LAUNDRY SERVICES,"$291,593,879","$211,844,947","$14,564,347","$243,264","$14,807,611", 533 
2011,8129 OTHER PERSONAL SERVICES,"$660,768,118","$394,132,025","$27,097,837","$936,018","$28,033,855"," 3,321 "
2011,"8130 RELIGIOUS, GRANTMAKING, CIVIC, PROFESSIONAL, & SIMILAR ORGANIZATIONS","$38,294,447","$4,396,001","$320,029","$13,115","$333,144", 223 
2011,8131 RELIGIOUS ORGANIZATIONS,"$52,002,885","$11,189,657","$771,240","$5,842","$777,082", 325 
2011,8132 GRANTMAKING & GIVING SERVICES,"$50,027,443","$4,555,604","$315,723","$640,577","$956,300", 85 
2011,8133 SOCIAL ADVOCACY ORGANIZATIONS,"$18,443,469","$4,180,510","$288,725","$6,339","$295,064", 80 
2011,8134 CIVIC & SOCIAL ORGANIZATIONS,"$193,590,323","$125,919,371","$10,312,036","$131,093","$10,443,129"," 1,024 "
2011,"8139 BUSINESS, PROFESSIONAL, LABOR, POLITICAL, & SIMILAR ORGANIZATIONS","$187,221,671","$21,562,952","$1,520,468","$128,394","$1,648,862", 365 
2011,8141 PRIVATE HOUSEHOLDS,"$1,278,346","$719,052","$49,435","$31,793","$81,228", 69 
2011,"9210 EXECUTIVE, LEGISLATIVE, & OTHER GENERAL GOVERNMENT SUPPORT","$1,526,528","$405,169","$33,729","$5,269","$38,998", 9 
2011,"9211 EXECUTIVE, LEGISLATIVE, & OTHER GENERAL GOVERNMENT SUPPORT","$1,413,240,128","$353,248,045","$24,718,972","$27,512,837","$52,231,809", 739 
2011,"9221 JUSTICE, PUBLIC ORDER, & SAFETY ACTIVITIES","$2,505,399","$1,552,802","$106,755","$94,486","$201,241", 16 
2011,9231 ADMINISTRATION OF HUMAN RESOURCE PROGRAMS,"$10,307,012","$1,057,320","$72,694","$12,685","$85,379", 21 
2011,9241 ADMINISTRATION OF ENVIRONMENTAL QUALITY PROGRAMS,"$72,835,120","$42,975,194","$2,954,543","$13,503","$2,968,046", 56 
2011,"9251 ADMINISTRATION OF HOUSING PROGRAMS, URBAN PLANNING, & COMMUNITY DEVELOPMENT","$335,433","$138,060","$9,498","$41,862","$51,360", 11 
2011,9261 ADMINISTRATION OF ECONOMIC PROGRAMS,"$48,630,659","$25,883,431","$1,779,485","$202,046","$1,981,531", 21 
2011,9999 UNDESIGNATED/SUPPRESSED,"$163,775,797","$9,336,437","$641,882","$173,491","$815,373", 187 
2011,Total,"$299,803,105,999","$65,068,016,717","$4,556,451,905","$368,247,457","$4,924,699,362"," 154,846 "
