YEAR,FOUR-DIGIT INDUSTRY,GROSS SALES,TAXABLE SALES,SALES TAX,USE TAX,TOTAL TAX, NUMBER 
2017,4480 CLOTHING & CLOTHING ACCESSORIES STORES,"$448,760,208 ","$97,804,460 ","$6,724,080 ","$172,905 ","$6,896,985 ",258
2017,4481 CLOTHING STORES,"$2,303,610,238 ","$511,144,973 ","$35,164,032 ","$1,444,860 ","$36,608,892 ","2,074"
2017,4482 SHOE STORES,"$388,748,609 ","$14,038,181 ","$965,121 ","$140,167 ","$1,105,288 ",358
2017,"4483 JEWELRY, LUGGAGE, & LEATHER GOODS STORES","$479,882,198 ","$377,698,663 ","$25,966,810 ","$232,031 ","$26,198,841 ",996
2017,"4511 SPORTING GOODS, HOBBY, & MUSICAL INSTRUMENT STORES","$2,005,021,026 ","$1,120,537,195 ","$77,100,967 ","$579,584 ","$77,680,551 ","2,774"
2017,"4512 BOOK, PERIODICAL, & MUSIC STORES","$333,321,762 ","$180,278,439 ","$12,400,757 ","$68,577 ","$12,469,334 ",823
2017,4520 GENERAL MERCHANDISE STORES,"$4,916,700,876 ","$2,298,867,832 ","$158,976,906 ","$13,082,475 ","$172,059,381 ",205
2017,4521 DEPARTMENT STORES,"$2,627,976,195 ","$1,122,919,295 ","$77,373,659 ","$860,914 ","$78,234,573 ",184
2017,4529 OTHER GENERAL MERCHANDISE STORES,"$5,583,397,618 ","$2,547,285,104 ","$176,373,591 ","$3,113,485 ","$179,487,076 ",822
2017,4531 FLORISTS,"$571,333,103 ","$119,303,741 ","$8,202,115 ","$15,666 ","$8,217,781 ",759
2017,"4532 OFFICE SUPPLIES, STATIONERY, & GIFT STORES","$951,466,100 ","$519,538,799 ","$35,725,393 ","$308,305 ","$36,033,698 ","2,062"
2017,4533 USED MERCHANDISE STORES,"$330,485,909 ","$162,314,443 ","$11,159,114 ","$56,039 ","$11,215,153 ","2,115"
2017,4539 OTHER MISCELLANEOUS STORE RETAILERS,"$3,055,494,134 ","$932,707,764 ","$63,696,255 ","$1,678,160 ","$65,374,415 ","6,395"
2017,4540 NONSTORE RETAILERS,"$24,265,558 ","$7,897,799 ","$542,980 ","$6,895 ","$549,875 ",647
2017,4541 ELECTRONIC SHOPPING & MAIL-ORDER HOUSES,"$4,469,263,614 ","$2,432,390,925 ","$167,239,452 ","$919,300 ","$168,158,752 ","3,197"
2017,4542 VENDING MACHINE OPERATORS,"$169,842,362 ","$111,560,332 ","$7,669,807 ","$247,450 ","$7,917,257 ",989
2017,4543 DIRECT SELLING ESTABLISHMENTS,"$2,206,676,561 ","$609,703,498 ","$41,947,581 ","$1,485,352 ","$43,432,933 ","3,227"
2017,4810 AIR TRANSPORTATION,"$150,818,301 ","$107,967,666 ","$7,437,792 ","$2,273,526 ","$9,711,318 ",52
2017,4811 SCHEDULED AIR TRANSPORTATION,"$17,910,940 ","$6,768,667 ","$468,434 ","$81,613 ","$550,047 ",10
2017,4812 NONSCHEDULED AIR TRANSPORTATION,"$12,428,224 ","$1,459,554 ","$100,344 ","$8,693 ","$109,037 ",28
2017,4821 RAIL TRANSPORTATION,"$50,733,587 ","$4,518,273 ","$315,250 ","$3,043,723 ","$3,358,973 ",15
2017,4830 WATER TRANSPORTATION,"$15,410,474 ","$4,986,908 ","$357,630 ","$1,953 ","$359,583 ",15
2017,4840 TRUCK TRANSPORTATION,"$193,696,664 ","$8,089,434 ","$556,164 ","$712,704 ","$1,268,868 ",228
2017,4841 GENERAL FREIGHT TRUCKING,"$1,387,565,072 ","$79,517,184 ","$5,469,479 ","$2,170,009 ","$7,639,488 ",857
2017,4842 SPECIALIZED FREIGHT TRUCKING,"$1,038,264,033 ","$45,687,930 ","$3,141,048 ","$1,298,451 ","$4,439,499 ",371
2017,4850 TRANSIT & GROUND PASSENGER TRANSPORTATION,"$47,744,765 ","$2,881,884 ","$198,128 ","$4,068 ","$202,196 ",21
2017,4851 URBAN TRANSIT SYSTEMS,"$8,305,323 ","$1,115,943 ","$76,724 ","$2,929 ","$79,653 ",7
2017,4853 TAXI & LIMOUSINE SERVICE,"$12,717,326 ","$536,233 ","$40,215 ","$1,029 ","$41,244 ",32
2017,4854 SCHOOL & EMPLOYEE BUS TRANSPORTATION,"$190,444,917 ","$9,160,488 ","$629,784 ","$95,540 ","$725,324 ",62
2017,4855 CHARTER BUS INDUSTRY,"$24,800,613 ","$44,740 ","$3,074 ","$74,470 ","$77,544 ",12
2017,4859 OTHER TRANSIT & GROUND PASSENGER TRANSPORTATION,"$64,762,692 ","$1,320,231 ","$93,026 ","$8,598 ","$101,624 ",22
2017,4860 PIPELINE TRANSPORTATION,"$78,829,865 ","$14,966 ","$1,029 ","$7,192,749 ","$7,193,778 ",6
2017,4861 PIPELINE TRANSPORTATION OF CRUDE OIL,$0 ,$0 ,$0 ,"$56,481 ","$56,481 ",12
2017,4869 OTHER PIPELINE TRANSPORTATION,"$21,338 ","$21,161 ","$1,455 ","$100,601 ","$102,056 ",4
2017,"4871 SCENIC & SIGHTSEEING TRANSPORTATION, LAND","$230,682 ","$5,026 ",$345 ,$1 ,$346 ,6
2017,"4872 SCENIC & SIGHTSEEING TRANSPORTATION, WATER","$5,434,299 ","$2,263,994 ","$173,070 ",$684 ,"$173,754 ",13
2017,"4879 SCENIC & SIGHTSEEING TRANSPORTATION, OTHER","$1,949,952 ","$2,764 ",$190 ,$0 ,$190 ,4
2017,4881 SUPPORT ACTIVITIES FOR AIR TRANSPORTATION,"$205,987,781 ","$2,531,693 ","$174,048 ","$39,378 ","$213,426 ",66
2017,4882 SUPPORT ACTIVITIES FOR RAIL TRANSPORTATION,"$32,619,769 ","$343,758 ","$23,635 ","$614,250 ","$637,885 ",9
2017,4883 SUPPORT ACTIVITIES FOR WATER TRANSPORTATION,"$30,506,833 ","$5,997,159 ","$412,306 ","$4,746 ","$417,052 ",15
2017,4884 SUPPORT ACTIVITIES FOR ROAD TRANSPORTATION,"$230,480,330 ","$106,173,079 ","$7,299,882 ","$499,546 ","$7,799,428 ",399
2017,4885 FREIGHT TRANSPORTATION ARRANGEMENT,"$190,060,468 ","$2,627,654 ","$180,652 ","$16,345 ","$196,997 ",35
2017,4889 OTHER SUPPORT ACTIVITIES FOR TRANSPORTATION,"$131,163,125 ","$4,957,664 ","$340,842 ","$151,777 ","$492,619 ",42
2017,4921 COURIERS,"$27,421,187 ","$1,223,373 ","$84,305 ","$129,416 ","$213,721 ",38
2017,4922 LOCAL MESSENGERS & LOCAL DELIVERY,"$25,420,535 ","$13,297,927 ","$919,156 ","$119,669 ","$1,038,825 ",53
2017,4931 WAREHOUSING & STORAGE,"$195,338,490 ","$9,367,134 ","$672,549 ","$175,379 ","$847,928 ",94
2017,"5111 NEWSPAPER, PERIODICAL, BOOK, & DIRECTORY PUBLISHERS","$711,687,495 ","$41,003,857 ","$2,819,033 ","$128,395 ","$2,947,428 ",526
2017,5112 SOFTWARE PUBLISHERS,"$1,368,033,052 ","$396,536,188 ","$27,261,859 ","$168,670 ","$27,430,529 ",397
2017,5121 MOTION PICTURE & VIDEO INDUSTRIES,"$350,696,678 ","$219,476,472 ","$15,173,386 ","$709,669 ","$15,883,055 ",473
2017,5122 SOUND RECORDING INDUSTRIES,"$11,131,079 ","$2,659,155 ","$182,819 ","$6,318 ","$189,137 ",74
2017,5151 RADIO & TELEVISION BROADCASTING,"$240,018,534 ","$83,614,111 ","$5,748,480 ","$294,544 ","$6,043,024 ",84
2017,5152 CABLE & OTHER SUBSCRIPTION PROGRAMMING,"$1,438,835,335 ","$1,368,415,989 ","$94,078,597 ","$1,361,331 ","$95,439,928 ",39
2017,5170 TELECOMMUNICATIONS,"$778,935,359 ","$577,746,105 ","$39,720,061 ","$7,804,271 ","$47,524,332 ",326
2017,5171 WIRED TELECOMMUNICATIONS CARRIERS,"$1,011,442,015 ","$947,013,922 ","$65,107,217 ","$760,287 ","$65,867,504 ",114
2017,5172 WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),"$1,078,681,464 ","$1,035,948,117 ","$71,221,453 ","$2,171,664 ","$73,393,117 ",353
2017,5174 SATELLITE TELECOMMUNICATIONS,"$146,713,750 ","$144,064,529 ","$9,904,434 ","$442,783 ","$10,347,217 ",15
2017,5179 OTHER TELECOMMUNICATIONS,"$865,310,728 ","$710,954,656 ","$48,878,140 ","$207,888 ","$49,086,028 ",295
2017,"5182 DATA PROCESSING, HOSTING, & RELATED SERVICES","$2,852,708,286 ","$441,950,682 ","$30,384,134 ","$500,307 ","$30,884,441 ",610
2017,5190 OTHER INFORMATION SERVICES,"$190,259,232 ","$94,415,811 ","$6,491,084 ","$333,331 ","$6,824,415 ",89
2017,5191 OTHER INFORMATION SERVICES,"$2,891,768,353 ","$514,126,064 ","$35,363,361 ","$11,248,500 ","$46,611,861 ","1,145"
2017,5211 MONETARY AUTHORITIES - CENTRAL BANK,"$232,251 ","$131,262 ","$9,022 ","$8,101 ","$17,123 ",10
2017,5221 DEPOSITORY CREDIT INTERMEDIATION,"$939,457,257 ","$128,725,482 ","$8,849,885 ","$4,020,429 ","$12,870,314 ",468
2017,5222 NONDEPOSITORY CREDIT INTERMEDIATION,"$452,517,170 ","$88,473,358 ","$6,082,538 ","$247,456 ","$6,329,994 ",238
2017,5223 ACTIVITIES RELATED TO CREDIT INTERMEDIATION,"$105,414,151 ","$5,941,465 ","$408,470 ","$67,762 ","$476,232 ",103
2017,5231 SECURITIES & COMMODITY CONTRACTS INTERMEDIATION & BROKERAGE,"$117,415,190 ","$7,886,532 ","$542,198 ","$712,519 ","$1,254,717 ",111
2017,5239 OTHER FINANCIAL INVESTMENT ACTIVITIES,"$434,200,118 ","$9,222,956 ","$639,125 ","$429,590 ","$1,068,715 ",251
2017,5241 INSURANCE CARRIERS,"$1,941,511,702 ","$2,439,438 ","$167,712 ","$4,942,608 ","$5,110,320 ",108
2017,"5242 AGENCIES, BROKERAGES, & OTHER INSURANCE RELATED ACTIVITIES","$780,571,769 ","$20,338,356 ","$1,398,266 ","$650,455 ","$2,048,721 ",543
2017,5259 OTHER INVESTMENT POOLS & FUNDS,"$36,615,453 ","$27,502,569 ","$2,030,825 ","$195,106 ","$2,225,931 ",43
2017,5310 REAL ESTATE,"$297,675,958 ","$62,270,063 ","$4,289,540 ","$737,296 ","$5,026,836 ",472
2017,5311 LESSORS OF REAL ESTATE,"$443,673,518 ","$110,899,588 ","$7,711,447 ","$549,798 ","$8,261,245 ","1,421"
2017,5312 OFFICES OF REAL ESTATE AGENTS & BROKERS,"$252,620,983 ","$18,005,954 ","$1,244,489 ","$77,551 ","$1,322,040 ",337
2017,5313 ACTIVITIES RELATED TO REAL ESTATE,"$296,299,465 ","$71,359,645 ","$4,978,002 ","$482,149 ","$5,460,151 ",556
2017,5320 RENTAL & LEASING SERVICES,"$3,058,147 ","$3,046,284 ","$209,432 ",$0 ,"$209,432 ",5
2017,5321 AUTOMOTIVE EQUIPMENT RENTAL & LEASING,"$755,564,800 ","$588,237,032 ","$65,847,701 ","$310,654 ","$66,158,355 ",525
2017,5322 CONSUMER GOODS RENTAL,"$887,730,557 ","$466,265,882 ","$32,059,638 ","$288,358 ","$32,347,996 ",713
2017,5323 GENERAL RENTAL CENTERS,"$82,634,774 ","$41,108,680 ","$2,830,830 ","$53,514 ","$2,884,344 ",91
2017,5324 COMMERCIAL & INDUSTRIAL MACHINERY & EQUIPMENT RENTAL & LEASING,"$997,332,026 ","$532,460,121 ","$36,627,504 ","$522,682 ","$37,150,186 ",674
2017,5331 LESSORS OF NONFINANCIAL INTANGIBLE ASSETS (EXCEPT COPYRIGHTED WORKS),"$9,159,004 ","$2,318,947 ","$159,421 ","$308,741 ","$468,162 ",30
2017,5411 LEGAL SERVICES,"$1,176,756,758 ","$3,538,464 ","$243,278 ","$1,202,387 ","$1,445,665 ",763
2017,"5412 ACCOUNTING, TAX PREPARATION, BOOKKEEPING, & PAYROLL SERVICES","$1,192,351,929 ","$16,432,036 ","$1,129,705 ","$558,696 ","$1,688,401 ",927
2017,"5413 ARCHITECTURAL, ENGINEERING, & RELATED SERVICES","$1,652,514,296 ","$55,769,425 ","$3,834,148 ","$1,421,554 ","$5,255,702 ",947
2017,5414 SPECIALIZED DESIGN SERVICES,"$399,564,356 ","$112,428,915 ","$7,731,572 ","$395,740 ","$8,127,312 ","1,599"
2017,5415 COMPUTER SYSTEMS DESIGN & RELATED SERVICES,"$4,800,993,845 ","$789,424,792 ","$54,273,000 ","$1,144,499 ","$55,417,499 ","2,104"
2017,"5416 MANAGEMENT, SCIENTIFIC, & TECHNICAL CONSULTING SERVICES","$2,360,014,896 ","$176,615,502 ","$12,144,385 ","$1,827,861 ","$13,972,246 ","2,073"
2017,5417 SCIENTIFIC RESEARCH & DEVELOPMENT SERVICES,"$934,658,076 ","$29,988,632 ","$2,061,717 ","$6,662,728 ","$8,724,445 ",156
2017,5418 ADVERTISING & RELATED SERVICES,"$2,198,921,102 ","$74,787,591 ","$5,141,670 ","$921,107 ","$6,062,777 ",705
2017,"5419 OTHER PROFESSIONAL, SCIENTIFIC, & TECHNICAL SERVICES","$2,261,622,872 ","$432,050,092 ","$29,727,213 ","$1,889,360 ","$31,616,573 ","3,936"
2017,5510 MANAGEMENT OF COMPANIES & ENTERPRISES,"$100,569,635 ","$3,905,017 ","$268,475 ","$85,825 ","$354,300 ",75
2017,5511 MANAGEMENT OF COMPANIES & ENTERPRISES,"$1,455,682,685 ","$184,425,022 ","$12,701,671 ","$920,551 ","$13,622,222 ",198
2017,5611 OFFICE ADMINISTRATIVE SERVICES,"$178,742,838 ","$45,896,582 ","$3,221,052 ","$301,513 ","$3,522,565 ",120
2017,5612 FACILITIES SUPPORT SERVICES,"$58,869,386 ","$24,640,882 ","$1,694,063 ","$18,759 ","$1,712,822 ",43
2017,5613 EMPLOYMENT SERVICES,"$370,638,181 ","$3,938,579 ","$270,778 ","$165,669 ","$436,447 ",175
2017,5614 BUSINESS SUPPORT SERVICES,"$2,573,992,928 ","$292,554,276 ","$20,141,448 ","$9,621,939 ","$29,763,387 ","1,531"
2017,5615 TRAVEL ARRANGEMENT & RESERVATION SERVICES,"$287,409,259 ","$76,137,035 ","$5,236,163 ","$603,658 ","$5,839,821 ",137
2017,5616 INVESTIGATION & SECURITY SERVICES,"$467,007,008 ","$253,929,768 ","$17,457,693 ","$1,582,283 ","$19,039,976 ",444
2017,5617 SERVICES TO BUILDINGS & DWELLINGS,"$2,449,348,064 ","$1,318,252,249 ","$90,631,460 ","$1,627,355 ","$92,258,815 ","8,012"
2017,5619 OTHER SUPPORT SERVICES,"$393,643,559 ","$130,855,493 ","$8,996,631 ","$318,017 ","$9,314,648 ",357
2017,5620 WASTE MANAGEMENT & REMEDIATION SERVICES,"$223,993,275 ","$3,117,724 ","$214,344 ","$166,566 ","$380,910 ",82
2017,5621 WASTE COLLECTION,"$610,496,631 ","$12,564,964 ","$863,850 ","$453,944 ","$1,317,794 ",225
2017,5622 WASTE TREATMENT & DISPOSAL,"$47,244,356 ","$2,357,963 ","$162,112 ","$46,159 ","$208,271 ",31
2017,5629 REMEDIATION & OTHER WASTE MANAGEMENT SERVICES,"$188,165,848 ","$17,763,329 ","$1,221,223 ","$201,357 ","$1,422,580 ",136
2017,6110 EDUCATIONAL SERVICES,"$210,649,164 ","$3,106,461 ","$214,380 ","$77,418 ","$291,798 ",146
2017,6111 ELEMENTARY & SECONDARY SCHOOLS,"$211,114,394 ","$20,312,903 ","$1,396,514 ","$47,097 ","$1,443,611 ",392
2017,6112 JUNIOR COLLEGES,"$6,585,604 ","$3,488,744 ","$239,855 ",$117 ,"$239,972 ",7
2017,"6113 COLLEGES, UNIVERSITIES, & PROFESSIONAL SCHOOLS","$1,283,540,407 ","$57,286,846 ","$3,944,655 ","$139,025 ","$4,083,680 ",111
2017,6114 BUSINESS SCHOOLS & COMPUTER & MANAGEMENT TRAINING,"$38,256,977 ","$7,638,343 ","$525,142 ","$8,787 ","$533,929 ",69
2017,6115 TECHNICAL & TRADE SCHOOLS,"$23,659,715 ","$4,175,840 ","$287,311 ","$13,063 ","$300,374 ",65
2017,6116 OTHER SCHOOLS & INSTRUCTION,"$229,166,681 ","$18,609,115 ","$1,283,919 ","$83,759 ","$1,367,678 ",588
2017,6117 EDUCATIONAL SUPPORT SERVICES,"$37,851,490 ","$3,769,435 ","$259,143 ","$19,436 ","$278,579 ",117
2017,6211 OFFICES OF PHYSICIANS,"$3,898,888,265 ","$17,363,011 ","$1,193,707 ","$3,725,895 ","$4,919,602 ",625
2017,6212 OFFICES OF DENTISTS,"$1,241,558,410 ","$5,794,963 ","$398,428 ","$430,356 ","$828,784 ","1,149"
2017,6213 OFFICES OF OTHER HEALTH PRACTITIONERS,"$1,171,816,925 ","$71,506,565 ","$4,916,077 ","$550,847 ","$5,466,924 ","3,087"
2017,6214 OUTPATIENT CARE CENTERS,"$1,431,759,697 ","$15,504,520 ","$1,065,934 ","$2,230,481 ","$3,296,415 ",415
2017,6215 MEDICAL & DIAGNOSTIC LABORATORIES,"$434,887,778 ","$13,669,313 ","$939,769 ","$1,972,261 ","$2,912,030 ",75
2017,6216 HOME HEALTH CARE SERVICES,"$496,063,597 ","$6,333,880 ","$436,300 ","$180,354 ","$616,654 ",170
2017,6219 OTHER AMBULATORY HEALTH CARE SERVICES,"$261,260,703 ","$11,820,938 ","$812,699 ","$1,114,847 ","$1,927,546 ",42
2017,6220 HOSPITALS,"$1,063,985,672 ","$27,450,405 ","$1,887,216 ","$276,918 ","$2,164,134 ",49
2017,6221 GENERAL MEDICAL & SURGICAL HOSPITALS,"$4,638,620,208 ","$59,047,184 ","$4,059,503 ","$892,284 ","$4,951,787 ",97
2017,6230 NURSING & RESIDENTIAL CARE FACILITIES,"$168,277,305 ","$3,007,334 ","$206,761 ","$37,330 ","$244,091 ",133
2017,6231 NURSING CARE FACILITIES,"$397,858,169 ","$7,313,960 ","$507,095 ","$93,536 ","$600,631 ",209
2017,"6232 RESIDENTIAL MENTAL RETARDATION, MENTAL HEALTH & SUBSTANCE ABUSE FACILITIES","$88,850,817 ","$1,306,577 ","$89,827 ","$12,438 ","$102,265 ",35
2017,6233 COMMUNITY CARE FACILITIES FOR THE ELDERLY,"$253,055,237 ","$5,070,411 ","$356,380 ","$68,376 ","$424,756 ",176
2017,6239 OTHER RESIDENTIAL CARE FACILITIES,"$114,694,766 ","$931,646 ","$64,489 ","$15,744 ","$80,233 ",55
2017,6241 INDIVIDUAL & FAMILY SERVICES,"$63,389,265 ","$7,253,335 ","$506,536 ","$14,288 ","$520,824 ",192
2017,"6242 COMMUNITY FOOD & HOUSING, & EMERGENCY & OTHER RELIEF SERVICES","$26,065,210 ","$1,679,446 ","$115,457 ","$1,611 ","$117,068 ",31
2017,6243 VOCATIONAL REHABILITATION SERVICES,"$114,236,378 ","$9,543,973 ","$656,155 ","$4,946 ","$661,101 ",88
2017,6244 CHILD DAY CARE SERVICES,"$218,147,475 ","$410,439 ","$28,213 ","$54,402 ","$82,615 ",215
2017,"7110 PERFORMING ARTS, SPECTATOR SPORTS, & RELATED INDUSTRIES","$14,204,710 ","$5,918,234 ","$423,424 ","$206,794 ","$630,218 ",79
2017,7111 PERFORMING ARTS COMPANIES,"$49,559,392 ","$36,773,310 ","$2,645,749 ","$52,901 ","$2,698,650 ",222
2017,7112 SPECTATOR SPORTS,"$343,103,188 ","$309,575,100 ","$21,307,509 ","$420,439 ","$21,727,948 ",167
2017,"7113 PROMOTERS OF PERFORMING ARTS, SPORTS, & SIMILAR EVENTS","$136,578,140 ","$116,061,201 ","$8,025,860 ","$152,305 ","$8,178,165 ",178
2017,"7114 AGENTS & MANAGERS FOR ARTISTS, ATHLETES, ENTERTAINERS, & OTHER PUBLIC FIGURES","$11,493,142 ","$2,885,693 ","$229,932 ","$8,126 ","$238,058 ",38
2017,"7115 INDEPENDENT ARTISTS, WRITERS, & PERFORMERS","$58,335,151 ","$15,400,456 ","$1,058,807 ","$20,225 ","$1,079,032 ","2,644"
2017,"7121 MUSEUMS, HISTORICAL SITES, & SIMILAR INSTITUTIONS","$44,084,048 ","$33,394,653 ","$2,306,337 ","$42,527 ","$2,348,864 ",194
2017,7131 AMUSEMENT PARKS & ARCADES,"$35,210,211 ","$27,634,986 ","$1,921,224 ","$225,186 ","$2,146,410 ",70
2017,7132 GAMBLING INDUSTRIES,"$666,695,449 ","$617,801,058 ","$40,664,457 ","$265,472 ","$40,929,929 ",22
2017,7139 OTHER AMUSEMENT & RECREATION INDUSTRIES,"$1,451,047,430 ","$1,094,648,910 ","$77,526,256 ","$1,027,597 ","$78,553,853 ","2,392"
2017,7211 TRAVELER ACCOMMODATION,"$2,426,523,505 ","$2,209,086,576 ","$154,159,621 ","$1,609,159 ","$155,768,780 ","2,111"
2017,7212 RV (RECREATIONAL VEHICLE) PARKS & RECREATIONAL CAMPS,"$75,097,671 ","$44,224,066 ","$3,076,829 ","$129,704 ","$3,206,533 ",378
2017,7213 ROOMING & BOARDING HOUSES,"$8,256,000 ","$3,225,321 ","$221,858 ","$6,257 ","$228,115 ",56
2017,7220 FOOD SERVICES & DRINKING PLACES,"$4,490,524 ","$4,342,626 ","$312,113 ",$455 ,"$312,568 ",11
2017,7221 FULL-SERVICE RESTAURANTS,"$5,089,592,622 ","$4,904,008,223 ","$359,920,439 ","$5,341,264 ","$365,261,703 ","4,752"
2017,7222 LIMITED-SERVICE EATING PLACES,"$3,380,811,024 ","$3,253,509,114 ","$224,688,407 ","$1,493,433 ","$226,181,840 ","4,370"
2017,7223 SPECIAL FOOD SERVICES,"$723,938,756 ","$472,381,747 ","$34,218,695 ","$346,656 ","$34,565,351 ","1,350"
2017,7224 DRINKING PLACES (ALCOHOLIC BEVERAGES),"$801,998,691 ","$772,170,281 ","$63,162,296 ","$334,563 ","$63,496,859 ","1,403"
2017,8110 REPAIR & MAINTENANCE,"$6,300,600 ","$61,746 ","$4,244 ","$7,076 ","$11,320 ",4
2017,8111 AUTOMOTIVE REPAIR & MAINTENANCE,"$2,387,044,610 ","$1,103,823,923 ","$75,934,366 ","$1,338,973 ","$77,273,339 ","4,970"
2017,8112 ELECTRONIC & PRECISION EQUIPMENT REPAIR & MAINTENANCE,"$211,608,002 ","$46,101,807 ","$3,169,502 ","$480,428 ","$3,649,930 ",580
2017,8113 COMMERCIAL & INDUSTRIAL MACHINERY & EQUIPMENT (EXCEPT AUTOMOTIVE & ELECTRONIC) REPAIR & MAINTENANCE,"$601,975,179 ","$132,015,074 ","$9,076,068 ","$818,559 ","$9,894,627 ",717
2017,8114 PERSONAL & HOUSEHOLD GOODS REPAIR & MAINTENANCE,"$525,596,303 ","$165,220,189 ","$11,359,126 ","$522,875 ","$11,882,001 ","2,220"
2017,8121 PERSONAL CARE SERVICES,"$676,067,211 ","$206,150,517 ","$14,174,383 ","$766,018 ","$14,940,401 ","4,975"
2017,8122 DEATH CARE SERVICES,"$161,980,102 ","$10,598,314 ","$728,646 ","$23,733 ","$752,379 ",252
2017,8123 DRYCLEANING & LAUNDRY SERVICES,"$331,802,402 ","$237,923,220 ","$16,357,215 ","$383,967 ","$16,741,182 ",486
2017,8129 OTHER PERSONAL SERVICES,"$874,999,688 ","$498,706,423 ","$34,384,492 ","$1,120,618 ","$35,505,110 ","3,178"
2017,"8130 RELIGIOUS, GRANTMAKING, CIVIC, PROFESSIONAL, & SIMILAR ORGANIZATIONS","$43,540,182 ","$4,368,167 ","$314,871 ","$17,916 ","$332,787 ",159
2017,8131 RELIGIOUS ORGANIZATIONS,"$72,791,624 ","$9,957,499 ","$684,631 ","$15,447 ","$700,078 ",422
2017,8132 GRANTMAKING & GIVING SERVICES,"$66,503,107 ","$4,488,365 ","$324,164 ","$7,200 ","$331,364 ",111
2017,8133 SOCIAL ADVOCACY ORGANIZATIONS,"$88,515,918 ","$5,654,851 ","$421,597 ","$7,397 ","$428,994 ",141
2017,8134 CIVIC & SOCIAL ORGANIZATIONS,"$239,959,228 ","$138,637,780 ","$11,277,959 ","$172,598 ","$11,450,557 ","1,009"
2017,"8139 BUSINESS, PROFESSIONAL, LABOR, POLITICAL, & SIMILAR ORGANIZATIONS","$297,156,646 ","$35,258,734 ","$2,513,186 ","$142,501 ","$2,655,687 ",405
2017,8141 PRIVATE HOUSEHOLDS,"$4,552,499 ","$1,447,782 ","$99,537 ","$13,717 ","$113,254 ",72
2017,"9210 EXECUTIVE, LEGISLATIVE, & OTHER GENERAL GOVERNMENT SUPPORT","$1,272,315 ","$135,049 ","$9,283 ",$8 ,"$9,291 ",7
2017,"9211 EXECUTIVE, LEGISLATIVE, & OTHER GENERAL GOVERNMENT SUPPORT","$2,236,382,798 ","$280,815,517 ","$19,543,095 ","$28,913,716 ","$48,456,811 ",703
2017,"9221 JUSTICE, PUBLIC ORDER, & SAFETY ACTIVITIES","$12,752,668 ","$772,113 ","$54,467 ","$10,333 ","$64,800 ",18
2017,9231 ADMINISTRATION OF HUMAN RESOURCE PROGRAMS,"$19,927,818 ","$992,025 ","$68,202 ","$11,204 ","$79,406 ",19
2017,9241 ADMINISTRATION OF ENVIRONMENTAL QUALITY PROGRAMS,"$136,979,358 ","$73,308,385 ","$5,039,952 ","$57,933 ","$5,097,885 ",58
2017,"9251 ADMINISTRATION OF HOUSING PROGRAMS, URBAN PLANNING, & COMMUNITY DEVELOPMENT","$1,120,035 ","$113,644 ","$7,813 ","$2,418 ","$10,231 ",6
2017,9261 ADMINISTRATION OF ECONOMIC PROGRAMS,"$72,808,451 ","$47,646,906 ","$3,275,727 ","$57,545 ","$3,333,272 ",21
2017,9281 NATIONAL SECURITY & INTERNATIONAL AFFAIRS,"$1,795,703 ","$31,790 ","$2,629 ",$0 ,"$2,629 ",10
2017,9999 UNDESIGNATED/SUPPRESSED,"$77,210,555 ","$27,411,202 ","$1,885,180 ","$161,865 ","$2,047,045 ",48
2017,Total,"$360,407,719,330 ","$79,746,166,093 ","$5,597,389,501 ","$367,782,504 ","$5,965,172,005 ","166,010"
